id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,startProbability,name,marketChangeToday,last5Points,last5PlayedSlots,last5AveragePoints,marketChange.today,marketChange.yesterday,marketChange.twoDays,marketChange.sevenDaysAvg,marketChange.thirtyDaysAvg
11957,7,Eliesse,Ben Seghir,1615317.0,35.0,10.0,10.0,2.0,18106.0,354.0,1,3,https://kickbase.b-cdn.net/content/file/83c0ccd07e1e42d0ac339779564cd1f4.png,17.0,2,219.0,,"[{""hasPlayed"": true, ""points"": 48}, {""hasPlayed"": true, ""points"": -8}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": false, ""points"": null}]",5,Eliesse Ben Seghir,-124726.0,"[48.0, -8.0, null, 17.0, null]",3,19.0,-124726.0,-126219.0,-129456.0,-917318.0,-3743760.0
12285,4,Love,Arrhov,4163948.0,14.0,5.0,5.0,1.0,5265.0,70.0,0,3,https://kickbase.b-cdn.net/content/file/874a8f6a5061492cb5885245ee1697bd.png,31.0,2,16.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 19}, {""hasPlayed"": false, ""points"": null}]",5,Love Arrhov,-148554.0,"[null, null, null, 19.0, null]",1,19.0,-148554.0,-151981.0,-165785.0,-954840.0,3594047.0
11947,9,Badredine,Bouanani,1500312.0,39.0,14.0,14.0,5.0,31973.0,540.0,0,3,https://kickbase.b-cdn.net/content/file/7cf21cd343ba41458c1739f3cb6b51d3.png,27.0,2,359.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 15}, {""hasPlayed"": true, ""points"": 22}]",4,Badredine Bouanani,-55245.0,"[null, null, null, 15.0, 22.0]",2,18.5,-55245.0,-66999.0,-86038.0,-636273.0,-2899011.0
513,4,Mario,Götze,5589657.0,33.0,21.0,21.0,8.0,60719.0,696.0,0,3,https://kickbase.b-cdn.net/content/file/677f22ea04504944be2873ce5f5d179f.png,27.0,1,124.0,,"[{""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": -1}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Mario Götze,214330.0,"[38.0, -1.0, null, null, null]",2,18.5,214330.0,223561.0,263493.0,1698939.0,3522263.0
1865,6,Yussuf,Poulsen,3722605.0,23.0,15.0,15.0,1.0,26304.0,340.0,0,4,https://kickbase.b-cdn.net/content/file/b3e645c3a34347808d97e722fcbe2ced.png,15.0,2,91.0,,"[{""hasPlayed"": true, ""points"": 13}, {""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Yussuf Poulsen,-145983.0,"[13.0, 25.0, 17.0, null, null]",3,18.333333333333332,-145983.0,-148018.0,-147879.0,-849591.0,2993303.0
3277,6,Miro,Muheim,9701729.0,67.0,29.0,29.0,27.0,162140.0,1929.0,2,2,https://kickbase.b-cdn.net/content/file/6b31cba3484c46c98c5575fe4f79b349.png,28.0,1,198.0,,"[{""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 17}]",3,Miro Muheim,19699.0,"[17.0, null, null, null, 17.0]",2,17.0,19699.0,99822.0,130012.0,1209454.0,4263066.0
7350,6,Otto,Stange,3023502.0,5.0,10.0,10.0,2.0,20981.0,51.0,0,4,https://kickbase.b-cdn.net/content/file/d876e417d53e4983b76765c28cb2825d.png,49.0,2,16.0,,"[{""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": 46}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -2}, {""hasPlayed"": true, ""points"": -5}]",3,Otto Stange,60064.0,"[28.0, 46.0, null, -2.0, -5.0]",4,16.75,60064.0,-37365.0,-90977.0,-457077.0,319112.0
2399,18,Lennard,Maloney,1814679.0,16.0,21.0,21.0,4.0,36109.0,339.0,0,3,https://kickbase.b-cdn.net/content/file/8ae05919f4ae4c4a8ea0e0fdc6e08e32.png,15.0,2,186.0,,"[{""hasPlayed"": true, ""points"": 23}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 16}, {""hasPlayed"": true, ""points"": 9}, {""hasPlayed"": false, ""points"": null}]",5,Lennard Maloney,-129553.0,"[23.0, null, 16.0, 9.0, null]",3,16.0,-129553.0,-134508.0,-137348.0,-1020858.0,1314679.0
7543,14,Max,Moerstedt,6684659.0,23.0,22.0,22.0,1.0,32693.0,495.0,0,4,https://kickbase.b-cdn.net/content/file/901ac71d98064e48b7b250786d8ac1d2.png,9.0,1,74.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 9}, {""hasPlayed"": true, ""points"": 21}, {""hasPlayed"": true, ""points"": 13}]",3,Max Moerstedt,-39764.0,"[null, null, 9.0, 21.0, 13.0]",3,14.333333333333334,-39764.0,72641.0,112594.0,875905.0,2319921.0
2199,9,Josha,Vagnoman,4316419.0,61.0,27.0,27.0,18.0,105456.0,1638.0,0,2,https://kickbase.b-cdn.net/content/file/fde909d2a7f54d248d93bc1df1c53072.png,4.0,2,379.0,,"[{""hasPlayed"": true, ""points"": 7}, {""hasPlayed"": true, ""points"": 18}, {""hasPlayed"": true, ""points"": 3}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 28}]",4,Josha Vagnoman,-84856.0,"[7.0, 18.0, 3.0, null, 28.0]",4,14.0,-84856.0,-94558.0,-91164.0,-643475.0,-2954327.0
7717,14,Alexander,Prass,4117730.0,50.0,32.0,32.0,12.0,90108.0,1591.0,2,3,https://kickbase.b-cdn.net/content/file/e67e0f9b96c8491e8ba2570ec188600c.png,22.0,2,386.0,,"[{""hasPlayed"": true, ""points"": -18}, {""hasPlayed"": true, ""points"": 51}, {""hasPlayed"": true, ""points"": 1}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": 19}]",3,Alexander Prass,-116957.0,"[-18.0, 51.0, 1.0, 17.0, 19.0]",5,14.0,-116957.0,-106924.0,-103537.0,-762192.0,-1632146.0
2764,13,Yannik,Keitel,4008946.0,39.0,6.0,6.0,2.0,16772.0,233.0,0,3,https://kickbase.b-cdn.net/content/file/db53d9141b9d483299063068955d44a6.png,14.0,2,58.0,,"[{""hasPlayed"": true, ""points"": -7}, {""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Yannik Keitel,-145059.0,"[-7.0, 33.0, null, null, null]",2,13.0,-145059.0,-144808.0,-151228.0,-983759.0,3448556.0
10114,3,Carney,Chukwuemeka,4153502.0,47.0,28.0,28.0,8.0,63437.0,1307.0,2,3,https://kickbase.b-cdn.net/content/file/819b3e31455d4830a3e5acf58eb5290d.png,17.0,2,314.0,,"[{""hasPlayed"": true, ""points"": 30}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -14}, {""hasPlayed"": true, ""points"": 32}, {""hasPlayed"": true, ""points"": 3}]",4,Carney Chukwuemeka,-115241.0,"[30.0, null, -14.0, 32.0, 3.0]",4,12.75,-115241.0,-102590.0,-95238.0,-639663.0,-3689277.0
6199,15,Shuto,Machino,1107081.0,23.0,32.0,32.0,9.0,74463.0,742.0,0,4,https://kickbase.b-cdn.net/content/file/3fd89661bd62400fbd61e78f80919ad2.png,18.0,1,670.0,,"[{""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": -6}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": false, ""points"": null}]",4,Shuto Machino,260671.0,"[28.0, -6.0, 17.0, 6.0, null]",4,11.25,260671.0,46211.0,-6027.0,42392.0,-1625125.0
2476,18,Jae-Sung,Lee,9799704.0,65.0,28.0,28.0,26.0,141332.0,1824.0,0,3,https://kickbase.b-cdn.net/content/file/4958ca742c82430a89447e10efb492a9.png,7.0,1,186.0,,"[{""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": true, ""points"": -22}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Jae-Sung Lee,319722.0,"[43.0, -22.0, null, null, null]",2,10.5,319722.0,334519.0,315821.0,2152104.0,3655970.0
1858,5,Anthony,Jung,1948058.0,37.0,12.0,12.0,4.0,36970.0,441.0,0,2,https://kickbase.b-cdn.net/content/file/9af84678390b4225bbe2ce9593fc38ad.png,5.0,2,226.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 16}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 5}, {""hasPlayed"": false, ""points"": null}]",4,Anthony Jung,-139701.0,"[null, 16.0, null, 5.0, null]",2,10.5,-139701.0,-142539.0,-148015.0,-1065837.0,1448058.0
10024,28,Joël,Schmied,2789427.0,40.0,16.0,16.0,13.0,73506.0,635.0,0,2,https://kickbase.b-cdn.net/content/file/312960f02c6e4acab4db65b9c63eaf01.png,2.0,2,227.0,,"[{""hasPlayed"": true, ""points"": -15}, {""hasPlayed"": true, ""points"": 48}, {""hasPlayed"": true, ""points"": -2}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Joël Schmied,-136118.0,"[-15.0, 48.0, -2.0, null, null]",3,10.333333333333334,-136118.0,-142268.0,-132315.0,-983334.0,856805.0
11954,18,William,Bøving,5389486.0,16.0,9.0,9.0,2.0,16311.0,145.0,0,3,https://kickbase.b-cdn.net/content/file/4a2dfc01b55f4298b30ca2bca86b98f4.png,14.0,1,26.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -4}, {""hasPlayed"": true, ""points"": 24}]",5,William Bøving,68661.0,"[null, null, null, -4.0, 24.0]",2,10.0,68661.0,121109.0,165440.0,1309014.0,4889486.0
9923,10,Samuel,Mbangula,8859809.0,50.0,26.0,26.0,12.0,77710.0,1289.0,0,3,https://kickbase.b-cdn.net/content/file/bb63ae114a9641aea1903e760c388b1c.png,7.0,1,145.0,,"[{""hasPlayed"": true, ""points"": 9}, {""hasPlayed"": true, ""points"": -11}, {""hasPlayed"": true, ""points"": 36}, {""hasPlayed"": true, ""points"": 3}, {""hasPlayed"": false, ""points"": null}]",2,Samuel Mbangula,292628.0,"[9.0, -11.0, 36.0, 3.0, null]",4,9.25,292628.0,281315.0,254294.0,1361915.0,1463917.0
9996,10,Patrice,Covic,4358545.0,18.0,15.0,15.0,2.0,25884.0,268.0,2,3,https://kickbase.b-cdn.net/content/file/3c9740e4f1b6416580b598d3da08cdb2.png,24.0,2,61.0,,"[{""hasPlayed"": true, ""points"": 9}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Patrice Covic,-149720.0,"[9.0, null, null, null, null]",1,9.0,-149720.0,-147961.0,-176713.0,-902165.0,3858545.0
6171,9,Jovan,Milosevic,4627950.0,31.0,13.0,13.0,5.0,33794.0,398.0,256,4,https://kickbase.b-cdn.net/content/file/67c437a3a4754053b2ebfe5707d65c5d.png,19.0,2,85.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -21}, {""hasPlayed"": true, ""points"": 23}, {""hasPlayed"": true, ""points"": 23}]",5,Jovan Milosevic,-161529.0,"[null, null, -21.0, 23.0, 23.0]",3,8.333333333333334,-161529.0,-191300.0,-529783.0,-625837.0,3978999.0
11262,10,Salim Amani,Musah,6739624.0,17.0,8.0,8.0,2.0,13915.0,134.0,0,4,https://kickbase.b-cdn.net/content/file/06171b2c46b740f29fc107281e5b489c.png,29.0,1,19.0,,"[{""hasPlayed"": true, ""points"": 19}, {""hasPlayed"": true, ""points"": -12}, {""hasPlayed"": true, ""points"": 20}, {""hasPlayed"": true, ""points"": 2}, {""hasPlayed"": false, ""points"": null}]",3,Salim Amani Musah,260748.0,"[19.0, -12.0, 20.0, 2.0, null]",4,7.25,260748.0,249006.0,245148.0,1938134.0,3169255.0
1689,43,Benjamin,Henrichs,7550355.0,26.0,17.0,17.0,3.0,22181.0,447.0,0,2,https://kickbase.b-cdn.net/content/file/5acf39c9f5ba403ba774ea0d47d67aab.png,39.0,1,59.0,,"[{""hasPlayed"": true, ""points"": -5}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": -21}, {""hasPlayed"": true, ""points"": 27}, {""hasPlayed"": true, ""points"": 17}]",3,Benjamin Henrichs,246718.0,"[-5.0, 17.0, -21.0, 27.0, 17.0]",5,7.0,246718.0,243812.0,230775.0,1679033.0,3100863.0
1553,40,Janik,Haberer,4325139.0,31.0,28.0,28.0,20.0,109158.0,870.0,0,3,https://kickbase.b-cdn.net/content/file/ce496ba0469a4a3b80d18b665d7466c0.png,19.0,2,201.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": 6}]",4,Janik Haberer,-156083.0,"[null, null, null, 6.0, 6.0]",2,6.0,-156083.0,-162785.0,-166550.0,-172319.0,3766726.0
11867,7,Ernest,Poku,7535451.0,72.0,29.0,29.0,16.0,97546.0,2099.0,0,3,https://kickbase.b-cdn.net/content/file/6c2995fc9a5b4c929660e1c336abf1c0.png,19.0,2,278.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -14}, {""hasPlayed"": true, ""points"": 21}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Ernest Poku,-133469.0,"[null, -14.0, 21.0, null, null]",2,3.5,-133469.0,-159202.0,-189446.0,-970350.0,-1674687.0
3471,14,Adam,Hložek,8315236.0,1.0,5.0,5.0,0.0,3674.0,4.0,0,4,https://kickbase.b-cdn.net/content/file/c46fc008a1284ad49727d68c3a8489e9.png,23.0,1,0.0,,"[{""hasPlayed"": true, ""points"": -17}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Adam Hložek,283597.0,"[-17.0, 22.0, null, null, null]",2,2.5,283597.0,252371.0,231097.0,1718886.0,3572643.0
10004,4,Younes,Ebnoutalib,10364235.0,25.0,5.0,5.0,2.0,10174.0,126.0,0,4,https://kickbase.b-cdn.net/content/file/e071a76ceed648049a6de91138a0d2a9.png,11.0,1,12.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -2}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Younes Ebnoutalib,127777.0,"[null, null, -2.0, null, null]",1,-2.0,127777.0,127855.0,174987.0,572128.0,1100052.0
2651,13,Mads,Pedersen,5499398.0,10.0,7.0,7.0,1.0,14713.0,67.0,0,2,https://kickbase.b-cdn.net/content/file/ee1bc505c0644debb1be4467278ab33f.png,3.0,1,12.0,,"[{""hasPlayed"": true, ""points"": -4}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Mads Pedersen,240509.0,"[-4.0, null, null, null, null]",1,-4.0,240509.0,280429.0,259304.0,1748484.0,4999398.0
12333,28,Youssoupha,Niang,5090221.0,6.0,10.0,10.0,2.0,14606.0,55.0,0,4,https://kickbase.b-cdn.net/content/file/c9bbe00d652e475e9ff69b9491b753d8.png,38.0,2,10.0,,"[{""hasPlayed"": true, ""points"": -21}, {""hasPlayed"": true, ""points"": -2}, {""hasPlayed"": true, ""points"": 11}, {""hasPlayed"": true, ""points"": -11}, {""hasPlayed"": false, ""points"": null}]",4,Youssoupha Niang,-565479.0,"[-21.0, -2.0, 11.0, -11.0, null]",4,-5.75,-565479.0,-106296.0,99519.0,374206.0,4590221.0
7325,4,Elias,Baum,10030248.0,6.0,5.0,5.0,0.0,6016.0,32.0,0,2,https://kickbase.b-cdn.net/content/file/d902a58e5d944b18a5c4fdc246b131d0.png,2.0,1,3.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -10}]",2,Elias Baum,273188.0,"[null, null, null, null, -10.0]",1,-10.0,273188.0,259996.0,266722.0,1794847.0,4920089.0
11007,5,Cyriaque,Irié,4385057.0,15.0,10.0,10.0,3.0,24064.0,150.0,0,3,https://kickbase.b-cdn.net/content/file/19d04c847d954a3e8b2d044fbc6ab907.png,22.0,2,34.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -20}, {""hasPlayed"": false, ""points"": null}]",4,Cyriaque Irié,-151861.0,"[null, null, null, -20.0, null]",1,-20.0,-151861.0,-468070.0,-511529.0,-785213.0,3881956.0
7349,9,Finn,Jeltsch,13122006.0,72.0,23.0,23.0,17.0,100377.0,1665.0,0,2,https://kickbase.b-cdn.net/content/file/cd9f13da05844d2f8faf04022c539aea.png,29.0,1,126.0,,"[{""hasPlayed"": true, ""points"": -1}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -45}]",1,Finn Jeltsch,208418.0,"[-1.0, null, null, null, -45.0]",2,-23.0,208418.0,201995.0,178006.0,1193909.0,2713217.0
9513,10,Karl,Hein,12750887.0,164.0,2.0,2.0,2.0,11560.0,327.0,2,1,https://kickbase.b-cdn.net/content/file/0342913c28ed45b18f310732f9b90b16.png,1.0,1,25.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Karl Hein,117781.0,"[null, null, null, null, null]",0,,117781.0,127285.0,142343.0,991435.0,4403242.0
1961,2,Serge,Gnabry,16884711.0,142.0,21.0,21.0,16.0,80707.0,2980.0,2,3,https://kickbase.b-cdn.net/content/file/e88435a468a14a10b3e6894bbc3bb0a1.png,7.0,2,176.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Serge Gnabry,-429526.0,"[null, null, null, null, null]",0,,-429526.0,-413437.0,-424869.0,-2012673.0,-253534.0
54,3,Emre,Can,1471820.0,114.0,9.0,9.0,7.0,41373.0,1026.0,1,2,https://kickbase.b-cdn.net/content/file/29f90f2f2f2045f69460f20564a894ab.png,23.0,2,697.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Emre Can,-105051.0,"[null, null, null, null, null]",0,,-105051.0,-112009.0,-118611.0,-800249.0,-2722342.0
2069,28,Timo,Hübers,2461787.0,92.0,8.0,8.0,8.0,45515.0,737.0,4,2,https://kickbase.b-cdn.net/content/file/6dbad3a67b1c4ffa892f8bef224e9f85.png,4.0,2,299.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Timo Hübers,-119441.0,"[null, null, null, null, null]",0,,-119441.0,-121098.0,-121738.0,-856531.0,-3099500.0
550,18,Stefan,Bell,2472263.0,73.0,18.0,18.0,13.0,69705.0,1313.0,0,2,https://kickbase.b-cdn.net/content/file/b5f9d86fa6414225acae1ed532dfb2e7.png,16.0,2,531.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Stefan Bell,-111131.0,"[null, null, null, null, null]",0,,-111131.0,-124067.0,-123161.0,-830206.0,-452844.0
2864,4,Nnamdi,Collins,13855700.0,71.0,23.0,23.0,16.0,101407.0,1622.0,2,2,https://kickbase.b-cdn.net/content/file/2a1e4075871c4c2189ad01a35880199b.png,34.0,1,117.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Nnamdi Collins,80325.0,"[null, null, null, null, null]",0,,80325.0,116017.0,123041.0,895764.0,4661173.0
7498,2,Sacha,Boey,2198689.0,70.0,9.0,9.0,5.0,30468.0,628.0,0,2,https://kickbase.b-cdn.net/content/file/8b2dd6f9c82142b3a8f588b86defc822.png,0.0,1,285.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Sacha Boey,358482.0,"[null, null, null, null, null]",0,,358482.0,336551.0,289789.0,1698689.0,596716.0
7275,4,Kauã,Santos,10285500.0,65.0,13.0,13.0,13.0,72952.0,849.0,0,1,https://kickbase.b-cdn.net/content/file/e95656af26a24b76bc26de60a6de98ef.png,40.0,1,82.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Kauã Santos,-501.0,"[null, null, null, null, null]",0,,-501.0,127456.0,152468.0,1016951.0,3006063.0
4404,6,Jean-Luc,Dompé,1009989.0,64.0,20.0,20.0,12.0,75809.0,1279.0,256,4,https://kickbase.b-cdn.net/content/file/4d4bfeaf414f47e2994cf7669d884f08.png,7.0,2,1266.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Jean-Luc Dompé,-134667.0,"[null, null, null, null, null]",0,,-134667.0,-139176.0,-137240.0,-962225.0,-3007537.0
11875,28,Rav,van den Berg,2985869.0,58.0,14.0,14.0,12.0,74399.0,805.0,0,2,https://kickbase.b-cdn.net/content/file/0825c755c7df4f7ba70b3f8922154f99.png,33.0,2,269.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Rav van den Berg,-123380.0,"[null, null, null, null, null]",0,,-123380.0,-116516.0,-117753.0,-729214.0,-1363438.0
4576,18,Andreas,Hanche-Olsen,4005180.0,57.0,13.0,13.0,8.0,56559.0,736.0,0,2,https://kickbase.b-cdn.net/content/file/4c7d4215b6f24ad8a0daa5c7a9b9e290.png,25.0,2,183.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Andreas Hanche-Olsen,-142178.0,"[null, null, null, null, null]",0,,-142178.0,-141495.0,-145249.0,-1171384.0,3368346.0
8374,7,Martin,Terrier,2569187.0,54.0,18.0,18.0,7.0,45086.0,963.0,0,4,https://kickbase.b-cdn.net/content/file/039e1528fe214c32ad0653b911ea944e.png,11.0,2,374.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Martin Terrier,-100537.0,"[null, null, null, null, null]",0,,-100537.0,-108520.0,-110454.0,-782252.0,677251.0
2261,15,Florian,Neuhaus,2070694.0,53.0,17.0,17.0,11.0,59787.0,909.0,0,3,https://kickbase.b-cdn.net/content/file/cc61ab6d7eca4290aeb56b78a3357057.png,10.0,2,438.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Florian Neuhaus,-115064.0,"[null, null, null, null, null]",0,,-115064.0,-118420.0,-117853.0,-848654.0,-2401466.0
9615,9,Ameen,Al Dakhil,3354050.0,52.0,8.0,8.0,3.0,26229.0,414.0,0,2,https://kickbase.b-cdn.net/content/file/878bf81b707a44a7a9d1b0db14915947.png,2.0,2,123.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Ameen Al Dakhil,-137224.0,"[null, null, null, null, null]",0,,-137224.0,-139207.0,-146143.0,-1041836.0,2821646.0
6172,8,Junior,Adamu,7251675.0,47.0,9.0,9.0,7.0,28586.0,419.0,0,4,https://kickbase.b-cdn.net/content/file/61eaae6121e34a598bac55925001ce96.png,20.0,2,57.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Junior Adamu,-220284.0,"[null, null, null, null, null]",0,,-220284.0,-243339.0,-240734.0,-1764102.0,372678.0
2722,5,Patrick,Osterhage,5337499.0,47.0,20.0,20.0,13.0,78511.0,938.0,0,3,https://kickbase.b-cdn.net/content/file/30b71dae269d4597bf36100fdb0027ea.png,6.0,2,175.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Patrick Osterhage,-225204.0,"[null, null, null, null, null]",0,,-225204.0,32849.0,109158.0,894552.0,4387087.0
2842,10,Felix,Agu,4575549.0,46.0,11.0,11.0,9.0,48743.0,509.0,4,2,https://kickbase.b-cdn.net/content/file/d3aec548a0d84afcb6a8f6c90cc09e72.png,27.0,2,111.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Felix Agu,-162382.0,"[null, null, null, null, null]",0,,-162382.0,-435857.0,-452689.0,-696230.0,1664275.0
