id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,name,marketChangeToday
10497,10,Abdoul-Karim,Coulibaly,7258580.0,52.0,27.0,27.0,24.0,139820.0,1401.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/10497.png,31.0,2,193.0,,"[{""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 7}, {""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": 108}]",Abdoul-Karim Coulibaly,-229545.0
11262,10,Salim Amani,Musah,4801490.0,17.0,8.0,8.0,2.0,13915.0,134.0,2,4,https://kickbase.b-cdn.net/pool/playersbig/11262.png,29.0,1,27.0,,"[{""hasPlayed"": true, ""points"": 19}, {""hasPlayed"": true, ""points"": -12}, {""hasPlayed"": true, ""points"": 20}, {""hasPlayed"": true, ""points"": 2}, {""hasPlayed"": false, ""points"": null}]",Salim Amani Musah,312323.0
14923,10,Kenny,Quetant,4558386.0,,,,,,,0,4,https://kickbase.b-cdn.net/pool/playersbig/14923.png,19.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Kenny Quetant,-142764.0
14926,10,Darwin,Soylu,4578288.0,,,,,,,0,3,https://kickbase.b-cdn.net/pool/playersbig/14926.png,34.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Darwin Soylu,-130689.0
15256,10,Oskar,Wójcik,8372391.0,,,,,,,0,2,https://kickbase.b-cdn.net/pool/playersbig/15256.png,3.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Oskar Wójcik,-55047.0
15313,10,Paul,Erevbenagie,866902.0,,,,,,,0,4,https://kickbase.b-cdn.net/pool/playersbig/15313.png,38.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Paul Erevbenagie,258383.0
493,13,Michael,Gregoritsch,8910509.0,74.0,17.0,17.0,11.0,60067.0,1251.0,0,4,https://kickbase.b-cdn.net/pool/playersbig/493.png,38.0,1,140.0,,"[{""hasPlayed"": true, ""points"": -15}, {""hasPlayed"": true, ""points"": 273}, {""hasPlayed"": true, ""points"": 132}, {""hasPlayed"": true, ""points"": 75}, {""hasPlayed"": false, ""points"": null}]",Michael Gregoritsch,169859.0
1809,13,Marius,Wolf,928397.0,24.0,29.0,29.0,12.0,69269.0,686.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/1809.png,27.0,2,738.0,,"[{""hasPlayed"": true, ""points"": 8}, {""hasPlayed"": true, ""points"": 35}, {""hasPlayed"": true, ""points"": 94}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": 15}]",Marius Wolf,-90015.0
1811,13,Jeffrey,Gouweleeuw,10322838.0,62.0,11.0,11.0,10.0,56368.0,684.0,2,2,https://kickbase.b-cdn.net/pool/playersbig/1811.png,6.0,1,66.0,,"[{""hasPlayed"": true, ""points"": 47}, {""hasPlayed"": true, ""points"": 78}, {""hasPlayed"": true, ""points"": 79}, {""hasPlayed"": true, ""points"": 62}, {""hasPlayed"": true, ""points"": 93}]",Jeffrey Gouweleeuw,111906.0
2195,13,Finn,Dahmen,15366270.0,90.0,34.0,34.0,34.0,203411.0,3060.0,0,1,https://kickbase.b-cdn.net/pool/playersbig/2195.png,1.0,1,199.0,,"[{""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": 77}, {""hasPlayed"": true, ""points"": 109}, {""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": 274}]",Finn Dahmen,101479.0
2274,13,Keven,Schlotterbeck,11784059.0,87.0,24.0,24.0,22.0,136251.0,2080.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/2274.png,31.0,1,176.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 31}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Keven Schlotterbeck,21743.0
2651,13,Mads,Pedersen,3750914.0,10.0,7.0,7.0,1.0,14713.0,67.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/2651.png,3.0,1,17.0,,"[{""hasPlayed"": true, ""points"": -4}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Mads Pedersen,244317.0
2764,13,Yannik,Keitel,4992705.0,39.0,6.0,6.0,2.0,16772.0,233.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/2764.png,14.0,1,46.0,,"[{""hasPlayed"": true, ""points"": -7}, {""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Yannik Keitel,111470.0
3143,13,Kristijan,Jakić,2674391.0,56.0,26.0,26.0,18.0,110792.0,1450.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/3143.png,17.0,2,542.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 35}, {""hasPlayed"": true, ""points"": 181}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": false, ""points"": null}]",Kristijan Jakić,-120738.0
3183,13,Anton,Kade,10337845.0,64.0,28.0,28.0,18.0,114106.0,1783.0,0,4,https://kickbase.b-cdn.net/pool/playersbig/3183.png,30.0,1,172.0,,"[{""hasPlayed"": true, ""points"": 53}, {""hasPlayed"": true, ""points"": 108}, {""hasPlayed"": true, ""points"": 306}, {""hasPlayed"": true, ""points"": 147}, {""hasPlayed"": true, ""points"": 72}]",Anton Kade,177189.0
4654,13,Mert,Kömür,2863193.0,53.0,28.0,28.0,17.0,98463.0,1481.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/4654.png,36.0,2,517.0,,"[{""hasPlayed"": true, ""points"": -5}, {""hasPlayed"": true, ""points"": 166}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 1}, {""hasPlayed"": true, ""points"": 41}]",Mert Kömür,-92669.0
6168,13,Robin,Fellhauer,9133144.0,65.0,34.0,34.0,31.0,182393.0,2209.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/6168.png,19.0,1,241.0,,"[{""hasPlayed"": true, ""points"": 30}, {""hasPlayed"": true, ""points"": 160}, {""hasPlayed"": true, ""points"": 54}, {""hasPlayed"": true, ""points"": 23}, {""hasPlayed"": true, ""points"": 93}]",Robin Fellhauer,261146.0
7283,13,Calvin,Brackelmann,7932574.0,,,,,,,0,2,https://kickbase.b-cdn.net/pool/playersbig/7283.png,0.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Calvin Brackelmann,-261894.0
7336,13,Sima,Suso,4665210.0,,,,,,,2,3,https://kickbase.b-cdn.net/pool/playersbig/7336.png,0.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Sima Suso,-165773.0
7676,13,Fabian,Rieder,11752981.0,71.0,32.0,32.0,28.0,153869.0,2269.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/7676.png,32.0,1,193.0,,"[{""hasPlayed"": true, ""points"": 35}, {""hasPlayed"": true, ""points"": 134}, {""hasPlayed"": true, ""points"": 78}, {""hasPlayed"": true, ""points"": 77}, {""hasPlayed"": true, ""points"": 262}]",Fabian Rieder,183404.0
7696,13,Nediljko,Labrović,2866074.0,,,,,,,0,1,https://kickbase.b-cdn.net/pool/playersbig/7696.png,22.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Nediljko Labrović,167532.0
8355,13,Noahkai,Banks,6603268.0,73.0,23.0,23.0,20.0,114349.0,1668.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/8355.png,40.0,1,252.0,,"[{""hasPlayed"": true, ""points"": 46}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Noahkai Banks,160214.0
9642,13,Chrislain,Matsima,10290270.0,82.0,18.0,18.0,17.0,99447.0,1473.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/9642.png,5.0,1,143.0,,"[{""hasPlayed"": true, ""points"": 9}, {""hasPlayed"": true, ""points"": 82}, {""hasPlayed"": true, ""points"": 65}, {""hasPlayed"": true, ""points"": 2}, {""hasPlayed"": false, ""points"": null}]",Chrislain Matsima,67305.0
9684,13,Alexis,Claude-Maurice,11873741.0,80.0,29.0,29.0,25.0,136499.0,2314.0,2,3,https://kickbase.b-cdn.net/pool/playersbig/9684.png,20.0,1,194.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 139}, {""hasPlayed"": true, ""points"": 91}, {""hasPlayed"": true, ""points"": 42}]",Alexis Claude-Maurice,131950.0
9965,13,Faik,Sakar,4129449.0,,,,,,,0,3,https://kickbase.b-cdn.net/pool/playersbig/9965.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Faik Sakar,315686.0
10049,13,Hennes,Behrens,7630497.0,68.0,16.0,16.0,15.0,87282.0,1093.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/10049.png,0.0,1,143.0,,"[{""hasPlayed"": true, ""points"": 39}, {""hasPlayed"": true, ""points"": 103}, {""hasPlayed"": true, ""points"": 62}, {""hasPlayed"": true, ""points"": 123}, {""hasPlayed"": true, ""points"": 33}]",Hennes Behrens,267121.0
11556,13,Han-Noah,Massengo,8470872.0,59.0,33.0,33.0,29.0,158322.0,1949.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/11556.png,4.0,1,230.0,,"[{""hasPlayed"": true, ""points"": -5}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": true, ""points"": 26}, {""hasPlayed"": true, ""points"": 64}, {""hasPlayed"": true, ""points"": 107}]",Han-Noah Massengo,175497.0
12341,13,Rodrigo,Ribeiro,4884616.0,38.0,14.0,14.0,6.0,41356.0,529.0,0,4,https://kickbase.b-cdn.net/pool/playersbig/12341.png,21.0,2,108.0,,"[{""hasPlayed"": true, ""points"": 11}, {""hasPlayed"": true, ""points"": 20}, {""hasPlayed"": true, ""points"": 21}, {""hasPlayed"": true, ""points"": 18}, {""hasPlayed"": true, ""points"": 66}]",Rodrigo Ribeiro,-422491.0
13479,13,Uchenna,Ogundu,4008136.0,18.0,5.0,5.0,0.0,4536.0,88.0,0,4,https://kickbase.b-cdn.net/pool/playersbig/13479.png,39.0,1,21.0,,"[{""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 56}]",Uchenna Ogundu,286786.0
32,8,Loris,Karius,15434589.0,,,,,,,0,1,https://kickbase.b-cdn.net/pool/playersbig/32.png,1.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Loris Karius,176227.0
670,8,Kenan,Karaman,15151609.0,,,,,,,2,4,https://kickbase.b-cdn.net/pool/playersbig/670.png,19.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Kenan Karaman,159198.0
755,8,Kevin,Müller,1553538.0,,,,,,,0,1,https://kickbase.b-cdn.net/pool/playersbig/755.png,22.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Kevin Müller,-147691.0
1012,8,Edin,Džeko,7084261.0,,,,,,,2,4,https://kickbase.b-cdn.net/pool/playersbig/1012.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Edin Džeko,279552.0
1691,8,Finn,Porath,4848303.0,,,,,,,0,3,https://kickbase.b-cdn.net/pool/playersbig/1691.png,27.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Finn Porath,298905.0
1911,8,Anton,Donkor,5122271.0,,,,,,,0,2,https://kickbase.b-cdn.net/pool/playersbig/1911.png,30.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Anton Donkor,288163.0
2762,8,Timo,Becker,5894578.0,,,,,,,0,2,https://kickbase.b-cdn.net/pool/playersbig/2762.png,5.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Timo Becker,-250776.0
2876,8,Ron,Schallenberg,7319867.0,,,,,,,0,3,https://kickbase.b-cdn.net/pool/playersbig/2876.png,6.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Ron Schallenberg,265538.0
2967,8,Soufiane,El-Faouzi,13377788.0,,,,,,,0,3,https://kickbase.b-cdn.net/pool/playersbig/2967.png,23.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Soufiane El-Faouzi,184256.0
3029,8,Dejan,Ljubičić,8803173.0,,,,,,,0,3,https://kickbase.b-cdn.net/pool/playersbig/3029.png,21.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Dejan Ljubičić,-42057.0
3307,8,Janik,Bachmann,3334193.0,,,,,,,0,3,https://kickbase.b-cdn.net/pool/playersbig/3307.png,14.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Janik Bachmann,-151721.0
4406,8,Éric,Dina Ebimbe,6527610.0,,,,,,,2,3,https://kickbase.b-cdn.net/pool/playersbig/4406.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Éric Dina Ebimbe,6027610.0
4606,8,Hasan,Kuruçay,12112000.0,,,,,,,0,2,https://kickbase.b-cdn.net/pool/playersbig/4606.png,4.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Hasan Kuruçay,145536.0
6172,8,Junior,Adamu,9015777.0,47.0,9.0,9.0,7.0,28586.0,419.0,0,4,https://kickbase.b-cdn.net/pool/playersbig/6172.png,20.0,2,46.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Junior Adamu,-262324.0
7156,8,Maximilian,Wöber,6060182.0,33.0,2.0,2.0,0.0,2759.0,66.0,2,2,https://kickbase.b-cdn.net/pool/playersbig/7156.png,39.0,1,10.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": false, ""points"": null}]",Maximilian Wöber,174838.0
7242,8,Robin,Gosens,9258275.0,,,,,,,1,2,https://kickbase.b-cdn.net/pool/playersbig/7242.png,8.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Robin Gosens,-285854.0
8222,8,Moussa,Sylla,8259020.0,,,,,,,0,4,https://kickbase.b-cdn.net/pool/playersbig/8222.png,9.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Moussa Sylla,154796.0
8235,8,Adrian,Gantenbein,1002010.0,,,,,,,1,2,https://kickbase.b-cdn.net/pool/playersbig/8235.png,17.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Adrian Gantenbein,-156110.0
8277,8,Vitalie,Becker,6585300.0,,,,,,,0,2,https://kickbase.b-cdn.net/pool/playersbig/8277.png,33.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Vitalie Becker,292951.0
9390,8,Max,Grüger,3469545.0,,,,,,,0,3,https://kickbase.b-cdn.net/pool/playersbig/9390.png,37.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Max Grüger,-157152.0
10916,8,Mert Can,Ayhan,9235885.0,,,,,,,0,2,https://kickbase.b-cdn.net/pool/playersbig/10916.png,43.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Mert Can Ayhan,160096.0
11255,8,Nikola,Katic,13400032.0,,,,,,,0,2,https://kickbase.b-cdn.net/pool/playersbig/11255.png,25.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Nikola Katic,160655.0
11964,8,Christian,Gomis,4771807.0,,,,,,,0,4,https://kickbase.b-cdn.net/pool/playersbig/11964.png,7.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Christian Gomis,-159854.0
12297,8,Satoshi,Tanaka,8139617.0,,,,,,,0,3,https://kickbase.b-cdn.net/pool/playersbig/12297.png,13.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Satoshi Tanaka,-277889.0
13431,8,Johannes Simon,Siebeking,3403563.0,,,,,,,0,1,https://kickbase.b-cdn.net/pool/playersbig/13431.png,36.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Johannes Simon Siebeking,-206507.0
13448,8,Adil,Aouchiche,13691923.0,,,,,,,0,3,https://kickbase.b-cdn.net/pool/playersbig/13448.png,24.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Adil Aouchiche,176582.0
