id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,startProbability,name,marketChangeToday,marketChange.today,marketChange.yesterday,marketChange.twoDays,marketChange.sevenDaysAvg,marketChange.thirtyDaysAvg
2144,4,Robin,Koch,24285098.0,132.0,1.0,1.0,1.0,6161.0,132.0,0,2,https://kickbase.b-cdn.net/content/file/9ec4a1262fb84d21b3b5458cc97f9cf3.png,4.0,1,5.0,,"[{""hasPlayed"": true, ""points"": 132}]",1,Robin Koch,44003.0,44003.0,80154.0,108058.0,453697.0,2506577.0
2255,4,Jonathan,Burkardt,26548616.0,46.0,1.0,1.0,1.0,4425.0,46.0,0,4,https://kickbase.b-cdn.net/content/file/f11b49646cad49699fd37664e712e9c9.png,9.0,2,1.0,,"[{""hasPlayed"": true, ""points"": 46}]",1,Jonathan Burkardt,-212185.0,-212185.0,-60911.0,4859.0,-248319.0,1745584.0
2863,4,Ansgar,Knauff,4409983.0,,,,,,,1,3,https://kickbase.b-cdn.net/content/file/df49f152f9bc4fd99f45742758ff5cfc.png,7.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Ansgar Knauff,-129277.0,-129277.0,-130962.0,-131641.0,-1770821.0,-446060.0
2864,4,Nnamdi,Collins,6715067.0,,,,,,,4,2,https://kickbase.b-cdn.net/content/file/47efb7c32b294c238dcddcc3bd26ac21.png,34.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Nnamdi Collins,-313422.0,-313422.0,-297214.0,-318608.0,-2185752.0,-5109722.0
2887,4,Ritsu,Dōan,15616189.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/8ad9394d1b4e4df9b692dad3a7539c1d.png,20.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",3,Ritsu Dōan,-306298.0,-306298.0,-320013.0,-432687.0,-3610209.0,-3101848.0
3019,4,Noah,Atubolu,12346370.0,130.0,1.0,1.0,1.0,6161.0,130.0,0,1,https://kickbase.b-cdn.net/content/file/1a428dbd61524b48bb209d1ebee4ac6d.png,1.0,1,10.0,,"[{""hasPlayed"": true, ""points"": 130}]",1,Noah Atubolu,252291.0,252291.0,273276.0,279205.0,1775095.0,1335461.0
6081,4,Can,Uzun,28934183.0,65.0,1.0,1.0,1.0,5217.0,65.0,0,3,https://kickbase.b-cdn.net/content/file/d508a06c367e48b4a6ad92a95ee8612d.png,42.0,1,2.0,,"[{""hasPlayed"": true, ""points"": 65}]",1,Can Uzun,16105.0,16105.0,37896.0,48628.0,367952.0,2434839.0
7275,4,Kauã,Santos,4864391.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/aa2d99e5647f41be9c144d86afcdde54.png,40.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Kauã Santos,-354602.0,-354602.0,-370807.0,-379397.0,-2657463.0,-3655706.0
7277,4,Farès,Chaïbi,8413247.0,79.0,1.0,1.0,1.0,6161.0,79.0,0,3,https://kickbase.b-cdn.net/content/file/774d9ee4bd994b9dae8672fbf45215fe.png,8.0,1,9.0,,"[{""hasPlayed"": true, ""points"": 79}]",3,Farès Chaïbi,315040.0,315040.0,342901.0,339055.0,1145710.0,-4044742.0
7325,4,Elias,Baum,13047167.0,181.0,1.0,1.0,1.0,6161.0,181.0,0,2,https://kickbase.b-cdn.net/content/file/0f3d607126284679ac5bc7ee81f890ad.png,2.0,1,13.0,,"[{""hasPlayed"": true, ""points"": 181}]",1,Elias Baum,207383.0,207383.0,223482.0,239079.0,1379634.0,6364616.0
7417,4,Noël,Aséko,4652605.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/4c3b212857824d74bed5f3922ab26e64.png,15.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Noël Aséko,-71158.0,-71158.0,-56944.0,-81777.0,-1025080.0,-3976817.0
8351,4,Oscar,Højlund,5467650.0,1.0,1.0,1.0,0.0,945.0,1.0,0,3,https://kickbase.b-cdn.net/content/file/9f25f3c48efd47488db3f0fea31226bc.png,6.0,2,0.0,,"[{""hasPlayed"": true, ""points"": 1}]",4,Oscar Højlund,-332649.0,-332649.0,-47592.0,49948.0,-25674.0,1080307.0
10004,4,Younes,Ebnoutalib,13829405.0,304.0,1.0,1.0,1.0,5549.0,304.0,0,4,https://kickbase.b-cdn.net/content/file/0a607bef8a9448cabbf3308c90e0dc6f.png,11.0,1,21.0,,"[{""hasPlayed"": true, ""points"": 304}]",1,Younes Ebnoutalib,282029.0,282029.0,295781.0,299382.0,1802456.0,3464125.0
11186,4,Jeremiaha,Maluze,2840751.0,194.0,1.0,1.0,1.0,6161.0,194.0,0,2,https://kickbase.b-cdn.net/content/file/41180e5bf4d046fbb3c24268c49459cb.png,37.0,1,68.0,,"[{""hasPlayed"": true, ""points"": 194}]",3,Jeremiaha Maluze,438796.0,438796.0,483731.0,493220.0,2340751.0,2340751.0
12284,4,Keita,Kosugi,11004052.0,64.0,1.0,1.0,1.0,6161.0,64.0,0,2,https://kickbase.b-cdn.net/content/file/4626c41eb1dd44d5b36bfde09dc9f229.png,26.0,1,5.0,,"[{""hasPlayed"": true, ""points"": 64}]",3,Keita Kosugi,17798.0,17798.0,109637.0,140443.0,843447.0,7738955.0
12285,4,Love,Arrhov,1894016.0,-6.0,1.0,1.0,0.0,944.0,-6.0,0,3,https://kickbase.b-cdn.net/content/file/02ec19133f8a43768226917be968f9f8.png,31.0,2,,,"[{""hasPlayed"": true, ""points"": -6}]",5,Love Arrhov,-86280.0,-86280.0,-112973.0,-127149.0,-840080.0,-2064336.0
12294,4,Ayoube,Amaimouni,7750482.0,73.0,1.0,1.0,1.0,5216.0,73.0,0,3,https://kickbase.b-cdn.net/content/file/5f68ec42f258435a8233881431dc3c75.png,29.0,1,9.0,,"[{""hasPlayed"": true, ""points"": 73}]",3,Ayoube Amaimouni,269321.0,269321.0,317707.0,365760.0,2455466.0,1645556.0
14920,4,Malik,Pimpong,2486661.0,6.0,1.0,1.0,0.0,1736.0,6.0,0,4,https://kickbase.b-cdn.net/content/file/0800fc3bf36841cbb6450f1a83cf8ee3.png,35.0,2,2.0,,"[{""hasPlayed"": true, ""points"": 6}]",5,Malik Pimpong,-62880.0,-62880.0,-97369.0,-114027.0,-783670.0,-4847815.0
15589,4,,Otávio,8134100.0,-1.0,1.0,1.0,0.0,611.0,-1.0,0,2,https://kickbase.b-cdn.net/content/file/29d28defc06541cdb2d6e020dc443ca1.png,5.0,2,,,"[{""hasPlayed"": true, ""points"": -1}]",4,Otávio,-385779.0,-385779.0,-420065.0,-535221.0,-2093000.0,5121432.0
16369,4,Raphael,Onyedika,14446532.0,28.0,1.0,1.0,1.0,6161.0,28.0,0,3,https://kickbase.b-cdn.net/content/file/4413ed18fac54a58a6e94d858ea72074.png,25.0,2,1.0,,"[{""hasPlayed"": true, ""points"": 28}]",1,Raphael Onyedika,-484193.0,-484193.0,-425748.0,-185825.0,-902930.0,3451320.0
17285,4,Lilian,Brassier,12149607.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/9ee0a3622cb8465089f59da17d232a32.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",3,Lilian Brassier,133766.0,133766.0,11515841.0,500000.0,12149607.0,12149607.0
60,18,Dominik,Kohr,7767004.0,96.0,1.0,1.0,1.0,4824.0,96.0,1,2,https://kickbase.b-cdn.net/content/file/fc6cb9d67771484baa8cd7547280f6cd.png,31.0,2,12.0,,"[{""hasPlayed"": true, ""points"": 96}]",5,Dominik Kohr,-389904.0,-389904.0,-409080.0,-494913.0,-2937531.0,976633.0
550,18,Stefan,Bell,1254895.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/b5f9d86fa6414225acae1ed532dfb2e7.png,16.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Stefan Bell,-75872.0,-75872.0,-113981.0,-114346.0,-360224.0,-2629103.0
620,18,Alexander,Schwolow,3160870.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/8c632c3299954c0f8703f77102907955.png,1.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Alexander Schwolow,-139656.0,-139656.0,-143106.0,-142650.0,-1027282.0,2202369.0
1540,18,Danny,Da Costa,10629521.0,143.0,1.0,1.0,1.0,5731.0,143.0,0,2,https://kickbase.b-cdn.net/content/file/d7479cd684eb4636932e2e5651e92411.png,21.0,1,13.0,,"[{""hasPlayed"": true, ""points"": 143}]",1,Danny Da Costa,190328.0,190328.0,216028.0,354525.0,1444535.0,3521854.0
1590,18,Robin,Zentner,14851882.0,104.0,1.0,1.0,1.0,5731.0,104.0,0,1,https://kickbase.b-cdn.net/content/file/dad81a3053174c60b16a47385173f2d5.png,27.0,1,7.0,,"[{""hasPlayed"": true, ""points"": 104}]",1,Robin Zentner,49056.0,49056.0,75634.0,110383.0,546141.0,3863459.0
1639,18,Nadiem,Amiri,34579759.0,167.0,1.0,1.0,1.0,5731.0,167.0,0,3,https://kickbase.b-cdn.net/content/file/7d4c71e7f54e4886a93df87cf4f3987c.png,10.0,1,4.0,,"[{""hasPlayed"": true, ""points"": 167}]",1,Nadiem Amiri,54147.0,54147.0,61023.0,86905.0,565477.0,3012557.0
2006,18,Stefan,Posch,9140054.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/890290d8b9bd491fb3c624f1c57d47bd.png,4.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",3,Stefan Posch,-323122.0,-323122.0,-568969.0,-594891.0,-2753615.0,791281.0
2030,18,Phillip,Tietz,15282961.0,85.0,1.0,1.0,1.0,5731.0,85.0,0,4,https://kickbase.b-cdn.net/content/file/2acf94096d5443fcb6d70524c93fb74e.png,9.0,1,5.0,,"[{""hasPlayed"": true, ""points"": 85}]",1,Phillip Tietz,109675.0,109675.0,129468.0,165917.0,1062229.0,5061651.0
2232,18,Philipp,Mwene,10778261.0,71.0,1.0,1.0,1.0,5731.0,71.0,0,2,https://kickbase.b-cdn.net/content/file/90c9ea6f2e3c49fd8dc4455a289facd0.png,2.0,1,6.0,,"[{""hasPlayed"": true, ""points"": 71}]",1,Philipp Mwene,148618.0,148618.0,171744.0,199962.0,1417727.0,3761401.0
2399,18,Lennard,Maloney,2429548.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/8ae05919f4ae4c4a8ea0e0fdc6e08e32.png,15.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",5,Lennard Maloney,235101.0,235101.0,288051.0,304804.0,1561477.0,-182648.0
2476,18,Jae-Sung,Lee,12801050.0,104.0,1.0,1.0,1.0,4091.0,104.0,0,3,https://kickbase.b-cdn.net/content/file/b0241527f3d94a8c976c749e2004944d.png,7.0,1,8.0,,"[{""hasPlayed"": true, ""points"": 104}]",2,Jae-Sung Lee,136477.0,136477.0,155283.0,173183.0,1036773.0,5485133.0
2646,18,Sheraldo,Becker,14318840.0,49.0,1.0,1.0,1.0,4095.0,49.0,0,4,https://kickbase.b-cdn.net/content/file/e279d94dff1f46ea8a7f16ea6656528c.png,23.0,2,3.0,,"[{""hasPlayed"": true, ""points"": 49}]",2,Sheraldo Becker,-357050.0,-357050.0,-344388.0,-129115.0,-742413.0,3017145.0
2702,18,Eric,Martel,2923853.0,,,,,,,4,3,https://kickbase.b-cdn.net/content/file/8744ec1d907e4042b8afa0f7d030628c.png,5.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Eric Martel,-97338.0,-97338.0,-97085.0,-96956.0,-752510.0,-6550081.0
2822,18,,Silas,1352120.0,,,,,,,1,4,https://kickbase.b-cdn.net/content/file/c9d8809a21ab421eae753d788da8f8e3.png,26.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Silas,-113507.0,-113507.0,-126747.0,-139973.0,-1051587.0,-218616.0
2895,18,Paul,Nebel,4100041.0,,,,,,,1,3,https://kickbase.b-cdn.net/content/file/03b835615e0c4ae3850ce2970f9cec04.png,8.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Paul Nebel,-113391.0,-113391.0,-104191.0,-100874.0,-711103.0,-8230838.0
3041,18,Silvan,Widmer,1833175.0,29.0,1.0,1.0,0.0,1324.0,29.0,0,2,https://kickbase.b-cdn.net/content/file/0c5f8e3a3a1145cfadc9fbe799559ed4.png,30.0,2,15.0,,"[{""hasPlayed"": true, ""points"": 29}]",5,Silvan Widmer,-20107.0,-20107.0,-55968.0,-92178.0,-376886.0,-1838913.0
3318,18,Ransford,Königsdörffer,4768888.0,17.0,1.0,1.0,0.0,1640.0,17.0,0,4,https://kickbase.b-cdn.net/content/file/4f3abfff728148fda062801c5af46204.png,11.0,2,3.0,,"[{""hasPlayed"": true, ""points"": 17}]",4,Ransford Königsdörffer,-93439.0,-93439.0,-278775.0,-302402.0,-1655967.0,-2198616.0
3470,18,Anthony,Caci,12200501.0,124.0,1.0,1.0,1.0,4406.0,124.0,0,2,https://kickbase.b-cdn.net/content/file/5bb349b2622049a7aa73a59edcec1781.png,19.0,1,10.0,,"[{""hasPlayed"": true, ""points"": 124}]",1,Anthony Caci,138416.0,138416.0,177707.0,211663.0,1097059.0,6280247.0
6111,18,Benedict,Hollerbach,2659741.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/212f0c9603f04c869640c40bdbb0a396.png,17.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Benedict Hollerbach,-105255.0,-105255.0,-118689.0,-130985.0,-860187.0,283000.0
8307,18,Kaishu,Sano,17598961.0,133.0,1.0,1.0,1.0,5731.0,133.0,0,3,https://kickbase.b-cdn.net/content/file/aa2bb0e7fba5493db89b7b6646147ddc.png,6.0,1,7.0,,"[{""hasPlayed"": true, ""points"": 133}]",1,Kaishu Sano,137541.0,137541.0,165862.0,204018.0,1080786.0,4589334.0
10122,18,Fabio,Gruber,11459773.0,130.0,1.0,1.0,1.0,5731.0,130.0,0,2,https://kickbase.b-cdn.net/content/file/278ee138191a434c98f6a644a68e553c.png,3.0,1,11.0,,"[{""hasPlayed"": true, ""points"": 130}]",2,Fabio Gruber,151995.0,151995.0,155366.0,149801.0,-7322.0,421886.0
11261,18,Sota,Kawasaki,3158793.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/4678b1fe37904abeb5122cf3927324dc.png,24.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Sota Kawasaki,-126869.0,-126869.0,-133372.0,-144204.0,-961541.0,618309.0
11665,18,Kacper,Potulski,5135028.0,28.0,1.0,1.0,0.0,907.0,28.0,0,2,https://kickbase.b-cdn.net/content/file/b1ee33c0ce864060a4d44adf70936760.png,48.0,1,5.0,,"[{""hasPlayed"": true, ""points"": 28}]",3,Kacper Potulski,321191.0,321191.0,278292.0,138826.0,528439.0,-2015897.0
11666,18,Maximilian,Kinzig,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/7add439bbfdf4921bf609edc2ed32e8e.png,40.0,0,,,"[{""hasPlayed"": false, ""points"": null}]",5,Maximilian Kinzig,0.0,0.0,0.0,0.0,0.0,0.0
13438,18,Otto,Ruoppi,1730896.0,15.0,1.0,1.0,0.0,1636.0,15.0,0,3,https://kickbase.b-cdn.net/content/file/87f2fcbedcfd4094b1aa3112efb54de3.png,20.0,2,8.0,,"[{""hasPlayed"": true, ""points"": 15}]",4,Otto Ruoppi,-60565.0,-60565.0,-83468.0,-108520.0,-747117.0,-3666332.0
17179,18,Rael-Tshimbela,Nakuzola,2394984.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/6c0a23ba3672480f9163c215c36670c8.png,47.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",5,Rael-Tshimbela Nakuzola,157265.0,157265.0,251237.0,310773.0,1894984.0,2394984.0
168,29,Sven,Michel,621128.0,,,,,,,4,4,https://kickbase.b-cdn.net/content/file/e03c92ddb64b4dfaa85fddc8832168ef.png,11.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",5,Sven Michel,83697.0,83697.0,37431.0,-53103.0,-435868.0,-3586327.0
1964,29,Felix,Götze,5115160.0,,,,,,,2,2,https://kickbase.b-cdn.net/content/file/211c165645f84bc08e3bac17e3ba0dcf.png,20.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Felix Götze,-365285.0,-365285.0,-378186.0,-381370.0,-2579192.0,-1189355.0
2015,29,Raphael,Obermair,8274699.0,90.0,1.0,1.0,1.0,5731.0,90.0,0,3,https://kickbase.b-cdn.net/content/file/0d9820e6e0904252b629770883bf6ed2.png,23.0,1,10.0,,"[{""hasPlayed"": true, ""points"": 90}]",1,Raphael Obermair,81103.0,81103.0,54480.0,44519.0,-95208.0,577491.0
2301,29,Oliver,Batista Meier,5138584.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/80153ba03a7849fdae3b398764d24b18.png,7.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",3,Oliver Batista Meier,-349029.0,-349029.0,-342902.0,-385254.0,-2505324.0,-1486424.0
2471,29,Markus,Schubert,2358186.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/1602a8ef777540f4ac5390f258ed237c.png,1.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Markus Schubert,-144206.0,-144206.0,-150174.0,-152706.0,-1044529.0,-340307.0
2498,29,Tom,Baack,2541663.0,12.0,1.0,1.0,0.0,1187.0,12.0,0,3,https://kickbase.b-cdn.net/content/file/e009e7eb6946411f8f86641cb56174fe.png,6.0,2,4.0,,"[{""hasPlayed"": true, ""points"": 12}]",4,Tom Baack,-106012.0,-106012.0,-122703.0,-131702.0,-894864.0,-1085901.0
2749,29,Steffen,Tigges,4594448.0,32.0,1.0,1.0,0.0,1650.0,32.0,0,4,https://kickbase.b-cdn.net/content/file/10d7abeb491e42818537662e1ceba8d1.png,27.0,1,6.0,,"[{""hasPlayed"": true, ""points"": 32}]",4,Steffen Tigges,195941.0,195941.0,259090.0,247701.0,1125132.0,3240281.0
2977,29,Nahuel,Noll,13134485.0,111.0,1.0,1.0,1.0,5731.0,111.0,0,1,https://kickbase.b-cdn.net/content/file/48b2c904ac8c41fdaa5c9503ba6e81ca.png,15.0,1,8.0,,"[{""hasPlayed"": true, ""points"": 111}]",1,Nahuel Noll,19009.0,19009.0,46053.0,72844.0,181146.0,2441404.0
3027,29,Marvin,Pieringer,3311263.0,64.0,1.0,1.0,1.0,5548.0,64.0,0,4,https://kickbase.b-cdn.net/content/file/599aac2ada574e618a4b2ef6956cd9b3.png,18.0,1,19.0,107.0,"[{""hasPlayed"": true, ""points"": 64}]",1,Marvin Pieringer,350888.0,350888.0,348016.0,394311.0,2222015.0,2066746.0
3081,29,Gabriel,Vidović,8283245.0,72.0,1.0,1.0,1.0,5731.0,72.0,0,3,https://kickbase.b-cdn.net/content/file/cbf9ad550a164e0392e43ae723e2d83d.png,40.0,1,8.0,,"[{""hasPlayed"": true, ""points"": 72}]",1,Gabriel Vidović,198202.0,198202.0,239285.0,272502.0,1456089.0,7783245.0
3336,29,Stefano,Marino,6403327.0,35.0,1.0,1.0,1.0,4081.0,35.0,0,4,https://kickbase.b-cdn.net/content/file/197aeeb1c0994cb68e398212e6941782.png,30.0,2,5.0,,"[{""hasPlayed"": true, ""points"": 35}]",3,Stefano Marino,-293916.0,-293916.0,-315157.0,-329180.0,-1969909.0,-812818.0
3491,29,Sebastian,Klaas,2559794.0,,,,,,,2,3,https://kickbase.b-cdn.net/content/file/889217c751e5403eaf39162d4dc54b9a.png,26.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",5,Sebastian Klaas,91498.0,91498.0,161490.0,199082.0,1106048.0,2059794.0
3492,29,Marcel,Hoffmeier,4172922.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/b4ad73b6a3334bf8a2efdbe5b1d7e19c.png,33.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Marcel Hoffmeier,-139622.0,-139622.0,-143271.0,-147907.0,-1969172.0,-1899328.0
3559,29,Laurin,Ulrich,8191598.0,44.0,1.0,1.0,1.0,4543.0,44.0,0,3,https://kickbase.b-cdn.net/content/file/48e50490d07242cb9b0ecf6bcdc688f2.png,28.0,1,5.0,,"[{""hasPlayed"": true, ""points"": 44}]",2,Laurin Ulrich,118359.0,118359.0,164460.0,190300.0,819190.0,7691598.0
6197,29,Laurin,Curda,10450371.0,187.0,1.0,1.0,1.0,5731.0,187.0,0,2,https://kickbase.b-cdn.net/content/file/ba195e9442954a30a3835950c99832a5.png,17.0,1,17.0,,"[{""hasPlayed"": true, ""points"": 187}]",1,Laurin Curda,168008.0,168008.0,206900.0,337273.0,1176088.0,-702245.0
6217,29,Rayan,Philippe,2152617.0,-1.0,1.0,1.0,0.0,341.0,-1.0,0,4,https://kickbase.b-cdn.net/content/file/78b421e2e307474ba1b2de95d956ed80.png,9.0,1,,,"[{""hasPlayed"": true, ""points"": -1}]",3,Rayan Philippe,140409.0,140409.0,84918.0,-15255.0,-204232.0,-2510962.0
6292,29,Mattes,Hansen,4567668.0,64.0,1.0,1.0,1.0,4535.0,64.0,0,2,https://kickbase.b-cdn.net/content/file/c747e1ad35ed44f4afbc5de1075d8bf1.png,22.0,1,14.0,,"[{""hasPlayed"": true, ""points"": 64}]",2,Mattes Hansen,259616.0,259616.0,246422.0,164334.0,596664.0,3234722.0
6751,29,Florian,Pruhs,2729972.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/3878770830244658b3841f0074466ab7.png,31.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Florian Pruhs,-153961.0,-153961.0,-153162.0,-150969.0,-1060308.0,2033180.0
7320,29,Tjark,Scheller,7492604.0,133.0,1.0,1.0,1.0,5731.0,133.0,0,2,https://kickbase.b-cdn.net/content/file/06f63d14a0f4493faf04f78ea6aa5f10.png,25.0,1,17.0,,"[{""hasPlayed"": true, ""points"": 133}]",1,Tjark Scheller,306421.0,306421.0,353202.0,365977.0,2155680.0,952293.0
7616,29,Jano,ter Horst,8644480.0,143.0,1.0,1.0,1.0,5731.0,143.0,0,2,https://kickbase.b-cdn.net/content/file/a931e1f10bb84a9bb35b795a7857b8ee.png,21.0,1,16.0,,"[{""hasPlayed"": true, ""points"": 143}]",1,Jano ter Horst,307214.0,307214.0,354524.0,381380.0,2243716.0,3373558.0
8292,29,Santiago,Castañeda,8874086.0,101.0,1.0,1.0,1.0,5731.0,101.0,0,3,https://kickbase.b-cdn.net/content/file/37ddcd7042414ce59c844f52d87ee300.png,5.0,1,11.0,,"[{""hasPlayed"": true, ""points"": 101}]",1,Santiago Castañeda,217799.0,217799.0,257238.0,232149.0,666458.0,1110676.0
8872,29,Jonah,Sticker,3758360.0,21.0,1.0,1.0,0.0,1196.0,21.0,0,2,https://kickbase.b-cdn.net/content/file/74f3dad539cd4e30aabca849e8e8bc64.png,3.0,2,5.0,,"[{""hasPlayed"": true, ""points"": 21}]",4,Jonah Sticker,-117360.0,-117360.0,-131513.0,-136505.0,-878178.0,1927768.0
8984,29,Nyamekye,Awortwie-Grant,1892782.0,,,,,,,1,2,https://kickbase.b-cdn.net/content/file/6b0e71018bd542b0b17a0e0a3e9058ac.png,4.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",5,Nyamekye Awortwie-Grant,28667.0,28667.0,125393.0,193546.0,1095033.0,1383012.0
9283,29,Deniz,Zeitler,3307080.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/b3f504e1c3274815a84cd32d2a63477f.png,38.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",4,Deniz Zeitler,-126200.0,-126200.0,-137109.0,-156625.0,-1133768.0,2807080.0
10048,29,Luka,Duric,2435399.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/fdce53ba9bff4a39b30dda997ad991ee.png,8.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",4,Luka Duric,-122769.0,-122769.0,-135775.0,-148591.0,-998399.0,-1394615.0
11170,29,Ruben,Müller,3338178.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/30dea41b80454a638771929f17e0d368.png,2.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Ruben Müller,-142071.0,-142071.0,-144433.0,-147140.0,-1034656.0,2393879.0
12262,29,Albert Frank,Millgramm,3425230.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/0635ef3343fb4b138fd946cc4a199637.png,19.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Albert Frank Millgramm,-124891.0,-124891.0,-140977.0,-143222.0,-902986.0,-465422.0
14911,29,Clemens,Lippmann,726712.0,2.0,1.0,1.0,0.0,182.0,2.0,0,2,https://kickbase.b-cdn.net/content/file/7462061e1e7843ffb7efaa2fe7e2b5f5.png,29.0,2,2.0,,"[{""hasPlayed"": true, ""points"": 2}]",5,Clemens Lippmann,37801.0,37801.0,-15341.0,-61344.0,-362977.0,-3439583.0
14914,29,Timur,Gayret,1122466.0,,,,,,,1,3,https://kickbase.b-cdn.net/content/file/174077d2fba447fbb8a0e46a12d28245.png,44.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",5,Timur Gayret,69723.0,69723.0,131823.0,134594.0,622466.0,622466.0
1225,43,Leopold,Zingerle,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/d257ae98474e45c4ad7082fbe5adde82.png,25.0,0,,,"[{""hasPlayed"": false, ""points"": null}]",5,Leopold Zingerle,0.0,0.0,0.0,0.0,0.0,0.0
1246,43,Willi,Orban,30773806.0,171.0,1.0,1.0,1.0,5846.0,171.0,0,2,https://kickbase.b-cdn.net/content/file/1f7999ae3a674c74ac9b8d4f00ed1028.png,4.0,2,5.0,,"[{""hasPlayed"": true, ""points"": 171}]",2,Willi Orban,-63444.0,-63444.0,9807.0,10447.0,-665506.0,568027.0
1333,43,Lukas,Klostermann,884076.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/91ea3cbf0389453ca1c0add22d52e089.png,16.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Lukas Klostermann,-47521.0,-47521.0,-86989.0,-114281.0,-642419.0,-2930355.0
1689,43,Benjamin,Henrichs,5568405.0,34.0,1.0,1.0,0.0,1393.0,34.0,0,2,https://kickbase.b-cdn.net/content/file/c091f35a668e446caa75ecc93b1084dd.png,39.0,2,6.0,,"[{""hasPlayed"": true, ""points"": 34}]",5,Benjamin Henrichs,-242614.0,-242614.0,-283118.0,-290433.0,-2099860.0,967970.0
1728,43,Örjan,Nyland,2991624.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/361c8899e8db48868bb66d49e2cd4d2d.png,1.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Örjan Nyland,-143094.0,-143094.0,-145733.0,-144903.0,-1003814.0,2491624.0
2141,43,Ridle ,Baku,19653208.0,233.0,1.0,1.0,1.0,4453.0,233.0,0,2,https://kickbase.b-cdn.net/content/file/938a124759354a928af165b155e6925a.png,17.0,1,11.0,,"[{""hasPlayed"": true, ""points"": 233}]",1,Ridle  Baku,209561.0,209561.0,233597.0,258057.0,1411843.0,670682.0
2275,43,Christoph,Baumgartner,13160210.0,,,,,,,4,3,https://kickbase.b-cdn.net/content/file/de86594ccecb4a7899a87cdd662e1a9c.png,14.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Christoph Baumgartner,-499927.0,-499927.0,-468685.0,-456371.0,-3133133.0,-5834852.0
2522,43,David,Raum,34774717.0,149.0,1.0,1.0,1.0,5846.0,149.0,0,2,https://kickbase.b-cdn.net/content/file/ff40a7c5554548ee8a8a51168c408d77.png,22.0,1,4.0,,"[{""hasPlayed"": true, ""points"": 149}]",1,David Raum,22054.0,22054.0,41379.0,58142.0,376444.0,2570878.0
