id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,startProbability,name,marketChangeToday,marketChange.today,marketChange.yesterday,marketChange.twoDays,marketChange.sevenDaysAvg,marketChange.thirtyDaysAvg,sofascore_average_rating,expected_match_points,ligainsider_starting_chance,rotowire_starting_chance,questionable_injury_penalty,starting_chance,score
14890,14,Alessandro,Vogt,1798935.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/112bd299786444d7b7ec83545c819009.png,24.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Alessandro Vogt,-142791.0,-142791.0,-145360.0,-140803.0,-995162.0,-3847326.0,0.0,1.526315789473684,0.0,0.0,0.0,0.0,0.0
15193,14,Mats,Rots,9142724.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/d96dc40ca1674b38aef03dff83ae8ab0.png,39.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Mats Rots,-191001.0,-191001.0,-193513.0,-268368.0,-1349955.0,944848.0,0.0,1.526315789473684,0.0,0.0,0.0,0.0,0.0
15262,14,Nathan,De Cat,16735689.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/8c55d861342c440b9966f1cd6dc86f29.png,17.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Nathan De Cat,213501.0,213501.0,214943.0,197499.0,1459698.0,6501200.0,0.0,1.526315789473684,0.0,0.0,0.0,0.0,0.0
51,40,Rani,Khedira,6362200.0,61.0,32.0,32.0,32.0,188165.0,1956.0,0,3,https://kickbase.b-cdn.net/content/file/9ecae4fccb2648b8b2bd92c4cac3f955.png,8.0,1,307.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": 6}]",2,Rani Khedira,270211.0,270211.0,245276.0,216257.0,1524841.0,2826904.0,6.28,1.3937721718565235,1.0,0.0,0.0,0.7,6.127022
1223,40,Marvin,Friedrich,929267.0,29.0,6.0,6.0,1.0,11653.0,173.0,0,2,https://kickbase.b-cdn.net/content/file/0e7e99776b0c460eaaf8702878b90869.png,5.0,2,186.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Marvin Friedrich,-49383.0,-49383.0,-86609.0,-105014.0,-703675.0,-329716.0,0.0,1.3937721718565235,0.0,0.0,0.0,0.0,0.0
1553,40,Janik,Haberer,4325139.0,31.0,28.0,28.0,20.0,109158.0,870.0,0,3,https://kickbase.b-cdn.net/content/file/ce496ba0469a4a3b80d18b665d7466c0.png,19.0,2,201.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": 6}]",4,Janik Haberer,-156083.0,-156083.0,-162785.0,-166550.0,-172319.0,3766726.0,6.7,1.3937721718565235,0.0,0.0,0.0,0.0,0.0
1955,40,Oliver,Burke,5431633.0,49.0,29.0,29.0,21.0,110171.0,1410.0,2,4,https://kickbase.b-cdn.net/content/file/a76d8d4a531548f58ceb241fe4958952.png,7.0,1,259.0,,"[{""hasPlayed"": true, ""points"": 139}, {""hasPlayed"": true, ""points"": 174}, {""hasPlayed"": true, ""points"": 61}, {""hasPlayed"": true, ""points"": -18}, {""hasPlayed"": true, ""points"": 139}]",5,Oliver Burke,32481.0,32481.0,116311.0,168028.0,1182579.0,3164830.0,7.0,1.3937721718565235,0.0,0.0,0.0,0.0,0.0
2279,40,Frederik,Rönnow,9534909.0,75.0,30.0,30.0,30.0,176714.0,2245.0,2,1,https://kickbase.b-cdn.net/content/file/a74539007fa347f28af0ce83caafef6f.png,1.0,2,235.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -19}, {""hasPlayed"": true, ""points"": 79}]",3,Frederik Rönnow,-144323.0,-144323.0,-165932.0,-199698.0,-200900.0,3443973.0,6.3,1.3937721718565235,0.0,1.0,0.15,0.15,1.317115
2302,40,Woo-Yeong,Jeong,3734486.0,36.0,28.0,28.0,13.0,81482.0,994.0,0,3,https://kickbase.b-cdn.net/content/file/167f780b883445c1bb79e00354f1e807.png,11.0,2,266.0,,"[{""hasPlayed"": true, ""points"": 125}, {""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Woo-Yeong Jeong,-104166.0,-104166.0,-118893.0,-128272.0,-923219.0,2961686.0,7.0,1.3937721718565235,0.3333333333333333,0.0,0.0,0.2333333333333333,2.276495
2400,40,Christopher,Trimmel,5098000.0,60.0,29.0,29.0,22.0,122793.0,1732.0,0,2,https://kickbase.b-cdn.net/content/file/0133043125be433d91c3b93eb502aebe.png,28.0,2,339.0,,"[{""hasPlayed"": true, ""points"": 133}, {""hasPlayed"": true, ""points"": 139}, {""hasPlayed"": true, ""points"": 104}, {""hasPlayed"": true, ""points"": 14}, {""hasPlayed"": true, ""points"": 107}]",4,Christopher Trimmel,-409486.0,-409486.0,-483532.0,-233454.0,-532983.0,3027514.0,7.8,1.3937721718565235,0.0,1.0,0.0,0.3,3.261427
2491,40,Tim,Skarke,5304068.0,26.0,22.0,22.0,4.0,44836.0,579.0,0,3,https://kickbase.b-cdn.net/content/file/530ba96741b943798d9be4d5dcc151f5.png,21.0,1,109.0,,"[{""hasPlayed"": true, ""points"": 59}, {""hasPlayed"": true, ""points"": 101}, {""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 11}]",4,Tim Skarke,-124105.0,-124105.0,79504.0,125148.0,963972.0,4804068.0,6.63,1.3937721718565235,0.0,0.0,0.0,0.0,0.0
2717,40,Robert,Skov,2934719.0,35.0,3.0,3.0,3.0,14206.0,104.0,0,3,https://kickbase.b-cdn.net/content/file/ebae4e5c0fec43ebaed2b2aae064a346.png,24.0,2,35.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Robert Skov,-145081.0,-145081.0,-148667.0,-151981.0,-1033329.0,2434719.0,0.0,1.3937721718565235,0.0,0.0,0.0,0.0,0.0
3102,40,Tom,Rothe,7558652.0,41.0,21.0,21.0,10.0,71469.0,863.0,0,2,https://kickbase.b-cdn.net/content/file/82917858d1a74a7f90a2d9dfca456b71.png,15.0,1,114.0,,"[{""hasPlayed"": true, ""points"": 146}, {""hasPlayed"": true, ""points"": 62}, {""hasPlayed"": true, ""points"": 155}, {""hasPlayed"": true, ""points"": 0}, {""hasPlayed"": true, ""points"": 18}]",2,Tom Rothe,296645.0,296645.0,293209.0,248889.0,1733503.0,3562413.0,0.0,1.3937721718565235,0.0,0.0,0.0,0.0,0.0
3187,40,András,Schäfer,2981830.0,42.0,28.0,28.0,16.0,96106.0,1177.0,0,3,https://kickbase.b-cdn.net/content/file/433f8b676b6b4b898ad3ede98e20f79d.png,13.0,2,394.0,,"[{""hasPlayed"": true, ""points"": 293}, {""hasPlayed"": true, ""points"": 52}, {""hasPlayed"": true, ""points"": 56}, {""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": true, ""points"": 21}]",3,András Schäfer,-57388.0,-57388.0,-66905.0,-72612.0,-499509.0,-1005496.0,7.3,1.3937721718565235,0.6666666666666666,1.0,0.0,0.7666666666666666,7.800478
3364,40,Carl,Klaus,2608884.0,117.0,4.0,4.0,3.0,22461.0,466.0,0,1,https://kickbase.b-cdn.net/content/file/03530ee1979440f6865c5fc39260c63a.png,25.0,1,178.0,,"[{""hasPlayed"": true, ""points"": 154}, {""hasPlayed"": true, ""points"": 124}, {""hasPlayed"": true, ""points"": 85}, {""hasPlayed"": true, ""points"": 103}, {""hasPlayed"": false, ""points"": null}]",3,Carl Klaus,374816.0,374816.0,363317.0,360369.0,2108884.0,586001.0,7.23,1.3937721718565235,0.6666666666666666,0.0,0.0,0.4666666666666666,4.702587
3419,40,Matheo,Raab,1175638.0,214.0,1.0,1.0,1.0,6311.0,214.0,0,1,https://kickbase.b-cdn.net/content/file/6f65c492a85a491b94cd3b8a37bae6f8.png,31.0,2,182.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Matheo Raab,-38503.0,-38503.0,-89211.0,-139470.0,-921566.0,675638.0,0.0,1.3937721718565235,0.0,0.0,0.0,0.0,0.0
3453,40,Derrick,Köhn,2530532.0,48.0,29.0,29.0,21.0,125830.0,1387.0,0,2,https://kickbase.b-cdn.net/content/file/336162df73db46fdb0d35c73c0928582.png,17.0,2,548.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 60}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 16}]",4,Derrick Köhn,-110018.0,-110018.0,-111776.0,-116871.0,-684669.0,-2160962.0,6.65,1.3937721718565235,0.3333333333333333,1.0,0.0,0.5333333333333333,4.943245
4352,40,Stanley,Nsoki,5227523.0,55.0,13.0,13.0,10.0,54082.0,718.0,1,2,https://kickbase.b-cdn.net/content/file/6c54070a804d4f15acb3d09b63af882a.png,34.0,1,137.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 52}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Stanley Nsoki,240577.0,240577.0,235971.0,226612.0,1595858.0,4727523.0,0.0,1.3937721718565235,0.0,0.0,0.0,0.0,0.0
4446,40,Aljoscha,Kemlein,8682851.0,48.0,30.0,30.0,23.0,129466.0,1437.0,0,3,https://kickbase.b-cdn.net/content/file/2dc45e5315ff4262a38925af69a6e745.png,6.0,1,165.0,,"[{""hasPlayed"": true, ""points"": 109}, {""hasPlayed"": true, ""points"": 175}, {""hasPlayed"": true, ""points"": 67}, {""hasPlayed"": true, ""points"": 3}, {""hasPlayed"": true, ""points"": 34}]",1,Aljoscha Kemlein,264387.0,264387.0,270024.0,270871.0,1780064.0,5091416.0,6.86,1.3937721718565235,1.0,1.0,0.0,1.0,9.561277
4598,40,Josip,Juranović,4833125.0,50.0,11.0,11.0,3.0,23550.0,554.0,0,2,https://kickbase.b-cdn.net/content/file/17ce8593891544bbae052579071e5c45.png,18.0,1,114.0,,"[{""hasPlayed"": true, ""points"": 62}, {""hasPlayed"": true, ""points"": 119}, {""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": true, ""points"": 65}, {""hasPlayed"": false, ""points"": null}]",2,Josip Juranović,270117.0,270117.0,138116.0,54375.0,148568.0,4021576.0,7.0,1.3937721718565235,1.0,0.0,0.0,0.7,6.829484
6750,40,Ilyas,Ansah,10182048.0,40.0,33.0,33.0,23.0,125016.0,1305.0,0,4,https://kickbase.b-cdn.net/content/file/4e244d293e744fe4a462219508989e68.png,10.0,2,128.0,,"[{""hasPlayed"": true, ""points"": 80}, {""hasPlayed"": true, ""points"": 61}, {""hasPlayed"": true, ""points"": -8}, {""hasPlayed"": true, ""points"": -11}, {""hasPlayed"": true, ""points"": 21}]",1,Ilyas Ansah,-128378.0,-128378.0,-19592.0,23976.0,404876.0,2314685.0,6.54,1.3937721718565235,1.0,1.0,0.0,1.0,9.11527
7723,40,Leopold,Querfeld,14006664.0,90.0,31.0,31.0,30.0,181108.0,2789.0,0,2,https://kickbase.b-cdn.net/content/file/b9dfbb26ed9347b9a1585f29718c9d76.png,14.0,1,199.0,,"[{""hasPlayed"": true, ""points"": 53}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": 90}]",3,Leopold Querfeld,176080.0,176080.0,152328.0,139623.0,886557.0,2547818.0,7.2,1.3937721718565235,0.6666666666666666,1.0,0.0,0.7666666666666666,7.693622
8381,40,Livan,Burcu,7640960.0,28.0,18.0,18.0,6.0,45477.0,504.0,0,3,https://kickbase.b-cdn.net/content/file/9ee1048c9191462c82b58e23f1dbf647.png,9.0,1,65.0,,"[{""hasPlayed"": true, ""points"": 139}, {""hasPlayed"": true, ""points"": 35}, {""hasPlayed"": true, ""points"": 109}, {""hasPlayed"": true, ""points"": -6}, {""hasPlayed"": true, ""points"": -11}]",2,Livan Burcu,147324.0,147324.0,110160.0,104041.0,817010.0,5845251.0,6.9,1.3937721718565235,1.0,1.0,0.0,1.0,9.617028
9221,40,Dmytro,Bogdanov,518618.0,16.0,2.0,2.0,0.0,721.0,32.0,0,4,https://kickbase.b-cdn.net/content/file/f506ca426a5c42ff979ce1664db5fd78.png,30.0,1,61.0,,"[{""hasPlayed"": true, ""points"": 45}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Dmytro Bogdanov,18618.0,18618.0,0.0,0.0,18618.0,18618.0,0.0,1.3937721718565235,0.0,0.0,0.0,0.0,0.0
9683,40,Andrej,Ilic,7735564.0,69.0,32.0,32.0,24.0,151642.0,2204.0,2,4,https://kickbase.b-cdn.net/content/file/1a56a70bd0c1483894bc78d61bf30f46.png,23.0,2,284.0,,"[{""hasPlayed"": true, ""points"": 271}, {""hasPlayed"": true, ""points"": 255}, {""hasPlayed"": true, ""points"": 35}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 115}]",4,Andrej Ilic,-299072.0,-299072.0,-300026.0,-333140.0,-1641919.0,1421453.0,7.26,1.3937721718565235,0.0,1.0,0.0,0.3,3.035636
12763,40,Emmanuel,Latte Lath,8746540.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/703dfff3de074113a2edb492e5c585e7.png,29.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Emmanuel Latte Lath,327012.0,327012.0,325920.0,322567.0,1978248.0,8746540.0,0.0,1.3937721718565235,0.0,0.0,0.0,0.0,0.0
13629,40,Linus,Güther,751488.0,-31.0,1.0,1.0,0.0,849.0,-31.0,0,3,https://kickbase.b-cdn.net/content/file/d92375c9bb9640858ef3fa4deebadf84.png,49.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Linus Güther,244988.0,244988.0,6500.0,0.0,251488.0,251488.0,0.0,1.3937721718565235,0.0,0.0,0.0,0.0,0.0
14917,40,Zeno,Van den Bosch,13093916.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/f19174a181cb4b18a6fb28116d085029.png,4.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Zeno Van den Bosch,143724.0,143724.0,128549.0,159214.0,1006476.0,3860893.0,0.0,1.3937721718565235,0.0,0.0,0.0,0.0,0.0
357,4,Jens,Grahl,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/81b6a0fdd62a41c680a68075b371017f.png,33.0,0,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Jens Grahl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3500197083169097,0.0,0.0,0.0,0.0,0.0
461,4,Timothy,Chandler,500000.0,31.0,1.0,1.0,0.0,932.0,31.0,2,2,https://kickbase.b-cdn.net/content/file/3f7d0bb3af4c44edb1d33b849df45686.png,22.0,0,62.0,,"[{""hasPlayed"": true, ""points"": 31}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Timothy Chandler,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.3500197083169097,0.0,0.0,0.0,0.0,0.0
513,4,Mario,Götze,5589657.0,33.0,21.0,21.0,8.0,60719.0,696.0,0,3,https://kickbase.b-cdn.net/content/file/677f22ea04504944be2873ce5f5d179f.png,27.0,1,124.0,,"[{""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": -1}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Mario Götze,214330.0,214330.0,223561.0,263493.0,1698939.0,3522263.0,6.35,1.3500197083169097,0.0,0.0,0.0,0.0,0.0
1655,4,Michael,Zetterer,5099861.0,94.0,22.0,22.0,21.0,131394.0,2075.0,0,1,https://kickbase.b-cdn.net/content/file/7b95a79040f048299e6825e31771d397.png,23.0,2,406.0,,"[{""hasPlayed"": true, ""points"": 133}, {""hasPlayed"": true, ""points"": 105}, {""hasPlayed"": true, ""points"": 66}, {""hasPlayed"": true, ""points"": 95}, {""hasPlayed"": true, ""points"": 47}]",4,Michael Zetterer,-289596.0,-289596.0,-272335.0,-272681.0,-2009248.0,-1572124.0,6.8,1.3500197083169097,0.25,0.0,0.0,0.175,1.606523
2144,4,Robin,Koch,23465622.0,107.0,32.0,32.0,32.0,188534.0,3419.0,2,2,https://kickbase.b-cdn.net/content/file/340cf29dd65140208f579773d046dd30.png,4.0,1,145.0,,"[{""hasPlayed"": true, ""points"": 94}, {""hasPlayed"": true, ""points"": 42}, {""hasPlayed"": true, ""points"": 81}, {""hasPlayed"": true, ""points"": 108}, {""hasPlayed"": true, ""points"": 89}]",1,Robin Koch,10031.0,10031.0,57022.0,127443.0,782809.0,3413975.0,6.62,1.3500197083169097,1.0,1.0,0.15,0.85,7.596561
2190,4,Michy,Batshuayi,3941771.0,17.0,6.0,6.0,1.0,10960.0,104.0,0,4,https://kickbase.b-cdn.net/content/file/3b9e88cc2fb04c4b8f25529205d0e88b.png,30.0,1,26.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Michy Batshuayi,305497.0,305497.0,290521.0,256605.0,1947650.0,2364029.0,0.0,1.3500197083169097,0.0,0.0,0.0,0.0,0.0
2255,4,Jonathan,Burkardt,26199028.0,87.0,22.0,22.0,15.0,87110.0,1912.0,0,4,https://kickbase.b-cdn.net/content/file/2eca07d51a734c0582f65922e9bf3a91.png,9.0,1,72.0,,"[{""hasPlayed"": true, ""points"": 227}, {""hasPlayed"": true, ""points"": 95}, {""hasPlayed"": true, ""points"": 63}, {""hasPlayed"": true, ""points"": -14}, {""hasPlayed"": true, ""points"": -6}]",1,Jonathan Burkardt,89243.0,89243.0,88121.0,92911.0,662575.0,3736443.0,6.98,1.3500197083169097,1.0,1.0,0.0,1.0,9.423138
2718,4,Ellyes,Skhiri,2969755.0,41.0,25.0,25.0,16.0,96669.0,1030.0,0,3,https://kickbase.b-cdn.net/content/file/491757afd9e94da4a8fcbeaa8e23e1f0.png,15.0,2,346.0,,"[{""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": 35}, {""hasPlayed"": true, ""points"": 37}, {""hasPlayed"": true, ""points"": 113}, {""hasPlayed"": true, ""points"": 2}]",5,Ellyes Skhiri,-41104.0,-41104.0,-61897.0,-98057.0,-725406.0,-3045843.0,7.06,1.3500197083169097,0.0,0.0,0.0,0.0,0.0
2863,4,Ansgar,Knauff,4441728.0,46.0,28.0,28.0,12.0,88199.0,1284.0,0,3,https://kickbase.b-cdn.net/content/file/65567e26534544698e6a43b7411db0c5.png,7.0,2,289.0,,"[{""hasPlayed"": true, ""points"": 27}, {""hasPlayed"": true, ""points"": 14}, {""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": true, ""points"": 8}]",3,Ansgar Knauff,-24570.0,-24570.0,-24392.0,-33471.0,-335792.0,-683732.0,6.54,1.3500197083169097,0.25,1.0,0.0,0.475,4.193836
2864,4,Nnamdi,Collins,13855700.0,71.0,23.0,23.0,16.0,101407.0,1622.0,2,2,https://kickbase.b-cdn.net/content/file/2a1e4075871c4c2189ad01a35880199b.png,34.0,1,117.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Nnamdi Collins,80325.0,80325.0,116017.0,123041.0,895764.0,4661173.0,0.0,1.3500197083169097,0.0,0.0,0.0,0.0,0.0
2887,4,Ritsu,Dōan,20892017.0,90.0,31.0,31.0,28.0,154093.0,2793.0,0,3,https://kickbase.b-cdn.net/content/file/a635c31b1d4a4468826bb1915a8495c6.png,20.0,1,133.0,,"[{""hasPlayed"": true, ""points"": 89}, {""hasPlayed"": true, ""points"": 18}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 138}, {""hasPlayed"": false, ""points"": null}]",2,Ritsu Dōan,150131.0,150131.0,145496.0,150128.0,1101380.0,4137235.0,6.77,1.3500197083169097,1.0,1.0,0.0,1.0,9.139633
6081,4,Can,Uzun,27634306.0,106.0,21.0,21.0,15.0,76576.0,2232.0,0,3,https://kickbase.b-cdn.net/content/file/57ff676333514f5cbfe8036ee8243473.png,42.0,1,80.0,,"[{""hasPlayed"": true, ""points"": 31}, {""hasPlayed"": true, ""points"": 143}, {""hasPlayed"": true, ""points"": 218}, {""hasPlayed"": true, ""points"": 220}, {""hasPlayed"": true, ""points"": 9}]",2,Can Uzun,97702.0,97702.0,99174.0,93630.0,668812.0,2089625.0,7.52,1.3500197083169097,1.0,1.0,0.0,1.0,10.152148
6185,4,Hugo,Larsson,9688045.0,71.0,25.0,25.0,21.0,117957.0,1779.0,2,3,https://kickbase.b-cdn.net/content/file/9e79207a19224f719522639de01974d9.png,16.0,2,183.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 60}, {""hasPlayed"": true, ""points"": 166}, {""hasPlayed"": true, ""points"": 115}]",3,Hugo Larsson,-262113.0,-262113.0,-496634.0,-410836.0,-2001921.0,30673.0,6.83,1.3500197083169097,0.6666666666666666,0.0,0.0,0.4666666666666666,4.302963
7275,4,Kauã,Santos,10285500.0,65.0,13.0,13.0,13.0,72952.0,849.0,0,1,https://kickbase.b-cdn.net/content/file/e95656af26a24b76bc26de60a6de98ef.png,40.0,1,82.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Kauã Santos,-501.0,-501.0,127456.0,152468.0,1016951.0,3006063.0,0.0,1.3500197083169097,0.0,0.0,0.0,0.0,0.0
7277,4,Farès,Chaïbi,9650557.0,83.0,28.0,28.0,21.0,118583.0,2334.0,0,3,https://kickbase.b-cdn.net/content/file/3dde5ae84a7548f0927de855bf547940.png,8.0,2,241.0,,"[{""hasPlayed"": true, ""points"": 52}, {""hasPlayed"": true, ""points"": 11}, {""hasPlayed"": true, ""points"": 26}, {""hasPlayed"": true, ""points"": 1}, {""hasPlayed"": true, ""points"": 58}]",4,Farès Chaïbi,-273938.0,-273938.0,-466972.0,-490224.0,-2966302.0,-2003481.0,6.75,1.3500197083169097,0.0,0.0,0.0,0.0,0.0
7325,4,Elias,Baum,10030248.0,6.0,5.0,5.0,0.0,6016.0,32.0,0,2,https://kickbase.b-cdn.net/content/file/d902a58e5d944b18a5c4fdc246b131d0.png,2.0,1,3.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -10}]",2,Elias Baum,273188.0,273188.0,259996.0,266722.0,1794847.0,4920089.0,0.0,1.3500197083169097,0.0,0.0,0.0,0.0,0.0
7417,4,Noël,Aséko,8606465.0,,,,,,,2,3,https://kickbase.b-cdn.net/content/file/7a633dbb4f5746f588f52cd657f1b67f.png,0.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Noël Aséko,-339433.0,-339433.0,-312191.0,-316210.0,-1798412.0,4242261.0,0.0,1.3500197083169097,0.0,0.0,0.0,0.0,0.0
7491,4,Jean-Mattéo,Bahoya,8100189.0,64.0,27.0,27.0,15.0,89358.0,1718.0,0,4,https://kickbase.b-cdn.net/content/file/3408b03eeefc4c9297226cdf3fade4f6.png,19.0,2,212.0,,"[{""hasPlayed"": true, ""points"": 12}, {""hasPlayed"": true, ""points"": 37}, {""hasPlayed"": true, ""points"": 12}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Jean-Mattéo Bahoya,-310549.0,-310549.0,-322037.0,-312334.0,-2453105.0,-1037869.0,6.8,1.3500197083169097,0.0,0.0,0.0,0.0,0.0
