id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,startProbability,name,marketChangeToday,marketChange.today,marketChange.yesterday,marketChange.twoDays,marketChange.sevenDaysAvg,marketChange.thirtyDaysAvg,sofascore_average_rating,expected_match_points,ligainsider_starting_chance,kickbase_starting_chance,rotowire_starting_chance,questionable_injury_penalty,starting_chance,score
1883,15,Moritz,Nicolas,19209956.0,111.0,34.0,34.0,34.0,200791.0,3766.0,0,1,https://kickbase.b-cdn.net/content/file/02e615fb0e3043649fe830816e2860ba.png,1.0,1,196.0,,"[{""hasPlayed"": true, ""points"": 135}, {""hasPlayed"": true, ""points"": 151}, {""hasPlayed"": true, ""points"": 111}, {""hasPlayed"": true, ""points"": 166}, {""hasPlayed"": true, ""points"": 81}]",1,Moritz Nicolas,-8388.0,-8388.0,14462.0,42439.0,336105.0,2474784.0,7.3,0.7340655030398117,1.0,1.0,1.0,0.0,1.0,5.358678
2074,15,Robin,Hack,9711512.0,59.0,8.0,8.0,3.0,21645.0,469.0,0,3,https://kickbase.b-cdn.net/content/file/05225d0ae1a74293a432710302565e54.png,25.0,1,48.0,,"[{""hasPlayed"": true, ""points"": 137}, {""hasPlayed"": true, ""points"": 54}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": true, ""points"": -3}, {""hasPlayed"": false, ""points"": null}]",3,Robin Hack,124890.0,124890.0,147572.0,178477.0,1230215.0,3229459.0,7.4,0.7340655030398117,0.3103448275862069,0.3103448275862069,1.0,0.0,0.39655172413793105,2.154103
2261,15,Florian,Neuhaus,1536368.0,53.0,17.0,17.0,11.0,59787.0,909.0,0,3,https://kickbase.b-cdn.net/content/file/0244f54c08f14d5e98d1ec66bd2bca77.png,10.0,2,591.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Florian Neuhaus,-104396.0,-104396.0,-102831.0,-108043.0,-767810.0,-3167354.0,0.0,0.7340655030398117,0.0,0.0,0.0,0.0,0.0,0.0
2560,15,Philipp,Sander,12505568.0,80.0,30.0,30.0,29.0,158337.0,2386.0,0,3,https://kickbase.b-cdn.net/content/file/fb578835ac86440a8189e44877f9bcc8.png,16.0,1,190.0,,"[{""hasPlayed"": true, ""points"": 92}, {""hasPlayed"": true, ""points"": 77}, {""hasPlayed"": true, ""points"": 92}, {""hasPlayed"": true, ""points"": 99}, {""hasPlayed"": true, ""points"": 55}]",1,Philipp Sander,126715.0,126715.0,137178.0,159201.0,1105413.0,4852143.0,7.7,0.7340655030398117,1.0,1.0,1.0,0.0,1.0,5.652304
2850,15,Jan,Olschowsky,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/871dd19a11bc47da8b9d1105bec98909.png,23.0,0,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Jan Olschowsky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7340655030398117,0.0,0.0,0.0,0.0,0.0,0.0
2862,15,Jens,Castrop,4070162.0,49.0,26.0,26.0,20.0,102167.0,1278.0,1,3,https://kickbase.b-cdn.net/content/file/cbc017919fc248448f6b036125a0141d.png,17.0,2,313.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 10}, {""hasPlayed"": true, ""points"": 51}]",5,Jens Castrop,-144458.0,-144458.0,-146072.0,-144436.0,-1244244.0,-3719294.0,0.0,0.7340655030398117,0.0,0.0,0.0,0.0,0.0,0.0
2941,15,Joseph,Scally,4368413.0,62.0,32.0,32.0,29.0,170347.0,1983.0,0,2,https://kickbase.b-cdn.net/content/file/d6ec0ce09dc940e7ae1e339aba844c03.png,29.0,2,453.0,,"[{""hasPlayed"": true, ""points"": 103}, {""hasPlayed"": true, ""points"": -6}, {""hasPlayed"": true, ""points"": 120}, {""hasPlayed"": true, ""points"": 86}, {""hasPlayed"": true, ""points"": 137}]",4,Joseph Scally,-97910.0,-97910.0,-87330.0,-87268.0,-856475.0,-1533740.0,0.0,0.7340655030398117,0.0,0.0,0.0,0.0,0.0,0.0
3063,15,Fabio,Chiarodia,762366.0,33.0,15.0,15.0,8.0,44040.0,490.0,0,2,https://kickbase.b-cdn.net/content/file/b20e95c99c5c414dba98788ce536d7ad.png,2.0,2,642.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 13}, {""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": 59}, {""hasPlayed"": true, ""points"": 19}]",5,Fabio Chiarodia,9511.0,9511.0,-28573.0,-59101.0,-520286.0,-775216.0,0.0,0.7340655030398117,0.0,0.0,0.0,0.0,0.0,0.0
3129,15,Ko,Itakura,10061480.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/1bc3046eee7a4e7fa51801ed88f7e143.png,0.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Ko Itakura,181547.0,181547.0,-3727864.0,0.0,-3546317.0,-3546317.0,7.3,0.7340655030398117,0.6896551724137931,0.0,1.0,0.0,0.4698275862068966,2.517655
3516,15,Enzo,Leopold,11111588.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/55c63aaaf1484294892e8cc74ad7b53d.png,8.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Enzo Leopold,-552633.0,-552633.0,-559331.0,-594807.0,-3575988.0,-44591.0,6.7,0.7340655030398117,0.3103448275862069,0.3103448275862069,0.0,0.0,0.27155172413793105,1.335556
4292,15,David,Herold,6015797.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/78e179f9be5248c887e00608eaee10bc.png,20.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,David Herold,-328103.0,-328103.0,-330885.0,-328294.0,-2339711.0,-932176.0,6.4,0.7340655030398117,0.3103448275862069,0.0,0.0,0.0,0.15517241379310345,0.729003
4333,15,Lukas,Ullrich,8036650.0,33.0,23.0,23.0,14.0,85790.0,766.0,0,2,https://kickbase.b-cdn.net/content/file/27f19d9713034a05b1a7dedcb527f48d.png,26.0,1,95.0,,"[{""hasPlayed"": true, ""points"": 105}, {""hasPlayed"": true, ""points"": 3}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 11}]",2,Lukas Ullrich,253004.0,253004.0,248158.0,276907.0,1923654.0,7536650.0,8.2,0.7340655030398117,0.6896551724137931,1.0,1.0,0.0,0.8448275862068966,5.085302
6199,15,Shuto,Machino,2878335.0,23.0,32.0,32.0,9.0,74463.0,742.0,0,4,https://kickbase.b-cdn.net/content/file/cefff6eb5d884a94b7d3b2ffb53b760c.png,18.0,1,257.0,,"[{""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": -6}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": false, ""points"": null}]",4,Shuto Machino,328356.0,328356.0,363974.0,370571.0,2078136.0,606568.0,6.4,0.7340655030398117,0.0,0.0,0.0,0.0,0.0,0.0
6319,15,Franck,Honorat,9753607.0,68.0,28.0,28.0,24.0,126507.0,1898.0,2,3,https://kickbase.b-cdn.net/content/file/ba369ac3889a4ce98a51468fb3f7c14b.png,9.0,2,194.0,,"[{""hasPlayed"": true, ""points"": 36}, {""hasPlayed"": true, ""points"": -3}, {""hasPlayed"": true, ""points"": 137}, {""hasPlayed"": true, ""points"": 32}, {""hasPlayed"": true, ""points"": 2}]",3,Franck Honorat,-250356.0,-250356.0,-27264.0,34890.0,-142151.0,2154648.0,7.2,0.7340655030398117,1.0,0.6896551724137931,0.85,0.15,0.8648706896551724,4.571077
7774,15,Yukhym,Konoplia,2386415.0,,,,,,,1,2,https://kickbase.b-cdn.net/content/file/37facc3b42e54ca4aa5a24fb0c96cc4d.png,22.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Yukhym Konoplia,-145445.0,-145445.0,-144179.0,-142863.0,-1041069.0,-4888636.0,0.0,0.7340655030398117,0.0,0.0,0.0,0.0,0.0,0.0
9540,15,Isac,Lidberg,7954813.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/b759181ffa3546828a627f5efb974b06.png,3.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Isac Lidberg,-300941.0,-300941.0,-313583.0,-260322.0,-2360382.0,-2224393.0,6.2,0.7340655030398117,0.3103448275862069,0.0,0.0,0.0,0.15517241379310345,0.706222
11010,15,Kevin,Diks,17129261.0,95.0,30.0,30.0,28.0,161173.0,2844.0,0,2,https://kickbase.b-cdn.net/content/file/2963465030854dafa3b90fbfd15f4a89.png,4.0,1,166.0,,"[{""hasPlayed"": true, ""points"": 241}, {""hasPlayed"": true, ""points"": 71}, {""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 72}]",1,Kevin Diks,152316.0,152316.0,171326.0,191497.0,1275726.0,5099913.0,7.5,0.7340655030398117,1.0,1.0,1.0,0.0,1.0,5.505491
11748,15,Wael,Mohya,10838941.0,34.0,15.0,15.0,6.0,36598.0,507.0,0,3,https://kickbase.b-cdn.net/content/file/4fc954ae0ffd4f5ab6d58a98b51cccd9.png,36.0,1,46.0,,"[{""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 46}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Wael Mohya,107544.0,107544.0,120108.0,117785.0,972871.0,3362328.0,7.2,0.7340655030398117,0.6896551724137931,1.0,0.0,0.0,0.7198275862068966,3.804484
13442,15,Hugo,Bolin,9557831.0,40.0,13.0,13.0,5.0,35891.0,517.0,0,3,https://kickbase.b-cdn.net/content/file/7f789e6ac2c84d5b878ec36c44b31dc2.png,38.0,1,54.0,,"[{""hasPlayed"": true, ""points"": 183}, {""hasPlayed"": true, ""points"": 3}, {""hasPlayed"": true, ""points"": 39}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 78}]",2,Hugo Bolin,281223.0,281223.0,288046.0,296345.0,2066494.0,6569841.0,9.2,0.7340655030398117,1.0,1.0,1.0,0.0,1.0,6.753403
15181,15,Jan,Leszczynski,5935421.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/43eddfa24a0f4db3a737bf045f96d849.png,5.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Jan Leszczynski,231597.0,231597.0,247331.0,293770.0,1651572.0,2085154.0,7.2,0.7340655030398117,0.3103448275862069,1.0,0.0,0.0,0.5301724137931034,2.802105
15202,15,Zento,Uno,2169502.0,,,,,,,2,3,https://kickbase.b-cdn.net/content/file/9c1b0bb28e67413dad79f8a99c4eda88.png,47.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Zento Uno,-141190.0,-141190.0,-141750.0,-141856.0,-1002205.0,-2867948.0,0.0,0.7340655030398117,0.0,0.0,0.0,0.0,0.0,0.0
15613,15,Daiki,Hashioka,9946345.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/dc4f94ffdb854af9a954313e8b974d4c.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Daiki Hashioka,264988.0,264988.0,294127.0,312809.0,2196574.0,9946345.0,7.9,0.7340655030398117,1.0,1.0,1.0,0.0,1.0,5.799117
54,3,Emre,Can,1015584.0,114.0,9.0,9.0,7.0,41373.0,1026.0,1,2,https://kickbase.b-cdn.net/content/file/29f90f2f2f2045f69460f20564a894ab.png,23.0,2,1010.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Emre Can,-87855.0,-87855.0,-86257.0,-90714.0,-673296.0,-2773256.0,0.0,2.3519386450788238,0.0,0.0,0.0,0.0,0.0,0.0
75,3,Patrick,Drewes,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/1c9bdd7907a5425e8f2a0cb0fc5426ee.png,30.0,0,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Patrick Drewes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3519386450788238,0.0,0.0,0.0,0.0,0.0,0.0
1704,3,Waldemar,Anton,34013231.0,126.0,32.0,32.0,32.0,190794.0,4034.0,0,2,https://kickbase.b-cdn.net/content/file/b1a7f338e7c9453d93897bd6ac8c9457.png,3.0,1,118.0,,"[{""hasPlayed"": true, ""points"": 156}, {""hasPlayed"": true, ""points"": 123}, {""hasPlayed"": true, ""points"": 40}, {""hasPlayed"": true, ""points"": 153}, {""hasPlayed"": true, ""points"": 133}]",1,Waldemar Anton,33240.0,33240.0,32603.0,46049.0,347456.0,1881704.0,6.9,2.3519386450788238,1.0,1.0,1.0,0.0,1.0,16.228377
1856,3,Marcel,Sabitzer,7951576.0,83.0,26.0,26.0,21.0,119084.0,2146.0,0,3,https://kickbase.b-cdn.net/content/file/e5fd8b4544ef4fbf99fa27874f810794.png,20.0,2,269.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 104}, {""hasPlayed"": true, ""points"": 68}, {""hasPlayed"": true, ""points"": 115}, {""hasPlayed"": true, ""points"": 29}]",4,Marcel Sabitzer,-282603.0,-282603.0,-268654.0,-247572.0,-1567310.0,-2129514.0,6.77,2.3519386450788238,0.0,0.3103448275862069,0.0,0.0,0.1163793103448276,1.853064
1873,3,Gregor,Kobel,22582561.0,104.0,34.0,34.0,34.0,202740.0,3530.0,0,1,https://kickbase.b-cdn.net/content/file/5cf1813a3f0f4cb6997088b18ad5adcf.png,1.0,2,156.0,,"[{""hasPlayed"": true, ""points"": 154}, {""hasPlayed"": true, ""points"": 81}, {""hasPlayed"": true, ""points"": 82}, {""hasPlayed"": true, ""points"": 160}, {""hasPlayed"": true, ""points"": 65}]",1,Gregor Kobel,-158176.0,-158176.0,-70802.0,-44876.0,-517570.0,890295.0,6.8,2.3519386450788238,1.0,1.0,1.0,0.0,1.0,15.993183
1920,3,Serhou,Guirassy,29513420.0,102.0,33.0,33.0,27.0,151810.0,3356.0,0,4,https://kickbase.b-cdn.net/content/file/fb2bd82aeb8440f8acdbcf6ebf4487dc.png,9.0,1,113.0,,"[{""hasPlayed"": true, ""points"": 155}, {""hasPlayed"": true, ""points"": 134}, {""hasPlayed"": true, ""points"": 26}, {""hasPlayed"": true, ""points"": 187}, {""hasPlayed"": true, ""points"": 101}]",2,Serhou Guirassy,93874.0,93874.0,108594.0,114499.0,784523.0,3127579.0,6.58,2.3519386450788238,1.0,1.0,1.0,0.0,1.0,15.475756
2148,3,Alexander,Meyer,589578.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/b2b01de70f7b47dbb31b104de35ac5cc.png,33.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Alexander Meyer,-106156.0,-106156.0,-113909.0,-119085.0,-876449.0,89578.0,6.55,2.3519386450788238,0.0,0.0,0.0,0.0,0.0,0.0
2383,3,Nico,Schlotterbeck,25862983.0,148.0,28.0,28.0,28.0,166561.0,4142.0,1,2,https://kickbase.b-cdn.net/content/file/531ad1f9d6804b9db55d5aace6d79888.png,4.0,2,160.0,,"[{""hasPlayed"": true, ""points"": 142}, {""hasPlayed"": true, ""points"": 250}, {""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": 146}, {""hasPlayed"": true, ""points"": 67}]",5,Nico Schlotterbeck,-665693.0,-665693.0,-651692.0,-597263.0,-4439195.0,-9415527.0,0.0,2.3519386450788238,0.0,0.0,0.0,0.0,0.0,0.0
2395,3,Julian,Ryerson,25926775.0,105.0,31.0,31.0,26.0,148097.0,3246.0,0,2,https://kickbase.b-cdn.net/content/file/5c70c2a110fd48919c487e0b0d97af57.png,26.0,1,125.0,,"[{""hasPlayed"": true, ""points"": 141}, {""hasPlayed"": true, ""points"": 127}, {""hasPlayed"": true, ""points"": 41}, {""hasPlayed"": true, ""points"": 171}, {""hasPlayed"": true, ""points"": 3}]",1,Julian Ryerson,53404.0,53404.0,55596.0,62631.0,365068.0,1268881.0,7.35,2.3519386450788238,1.0,1.0,1.0,0.0,1.0,17.286749
2714,3,Maximilian,Beier,23779780.0,94.0,32.0,32.0,24.0,132156.0,3023.0,0,4,https://kickbase.b-cdn.net/content/file/901a04fa3f274f95921af3b42a45f795.png,14.0,2,127.0,,"[{""hasPlayed"": true, ""points"": 52}, {""hasPlayed"": true, ""points"": 207}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": 241}, {""hasPlayed"": true, ""points"": 13}]",2,Maximilian Beier,-193882.0,-193882.0,-315552.0,-712944.0,-2111794.0,-242941.0,6.57,2.3519386450788238,0.6896551724137931,1.0,0.0,0.0,0.7198275862068966,11.122946
2736,3,Ramy,Bensebaini,21726972.0,128.0,21.0,21.0,15.0,102687.0,2683.0,0,2,https://kickbase.b-cdn.net/content/file/f52b92d109bf4f53b2fb20e5c50f00ec.png,5.0,1,123.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 364}, {""hasPlayed"": true, ""points"": 106}]",1,Ramy Bensebaini,172521.0,172521.0,181756.0,199374.0,1381961.0,5067489.0,6.8,2.3519386450788238,1.0,1.0,1.0,0.0,1.0,15.993183
3069,3,Felix,Nmecha,26970373.0,94.0,29.0,29.0,25.0,141393.0,2730.0,0,3,https://kickbase.b-cdn.net/content/file/510ad66f94f943fb940c1a7b11792266.png,8.0,1,101.0,,"[{""hasPlayed"": true, ""points"": 126}, {""hasPlayed"": true, ""points"": 14}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Felix Nmecha,112371.0,112371.0,121639.0,122424.0,874992.0,5482985.0,6.78,2.3519386450788238,1.0,1.0,1.0,0.0,1.0,15.946144
7737,3,Joey,Veerman,17822597.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/c751e952d6ef4ac9a5743ea52f4202f6.png,25.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Joey Veerman,149178.0,149178.0,150432.0,151483.0,17822597.0,17822597.0,6.5,2.3519386450788238,0.0,0.0,0.0,0.0,0.0,0.0
9440,3,Filippo,Mane,3253614.0,12.0,4.0,4.0,2.0,8570.0,46.0,0,2,https://kickbase.b-cdn.net/content/file/9994a14997ae4a03a9ac5f78376003db.png,39.0,2,14.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Filippo Mane,-110835.0,-110835.0,-111175.0,-113783.0,-733940.0,1567498.0,6.53,2.3519386450788238,0.0,0.0,0.0,0.0,0.0,0.0
9698,3,,Fábio Silva,6096178.0,51.0,28.0,28.0,7.0,57551.0,1414.0,0,4,https://kickbase.b-cdn.net/content/file/da60f61d4f674e4db35b6f47db49c153.png,21.0,2,231.0,,"[{""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": -10}, {""hasPlayed"": true, ""points"": 112}, {""hasPlayed"": true, ""points"": -14}]",4,Fábio Silva,-246872.0,-246872.0,-272460.0,-255633.0,-1610109.0,-1534844.0,6.88,2.3519386450788238,0.0,0.0,0.0,0.0,0.0,0.0
10114,3,Carney,Chukwuemeka,3609907.0,47.0,28.0,28.0,8.0,63437.0,1307.0,0,3,https://kickbase.b-cdn.net/content/file/819b3e31455d4830a3e5acf58eb5290d.png,17.0,2,362.0,,"[{""hasPlayed"": true, ""points"": 30}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -14}, {""hasPlayed"": true, ""points"": 32}, {""hasPlayed"": true, ""points"": 3}]",5,Carney Chukwuemeka,-98624.0,-98624.0,-103886.0,-118833.0,-761426.0,-4230592.0,6.6,2.3519386450788238,0.0,0.0,0.0,0.0,0.0,0.0
10115,3,Daniel,Svensson,16914433.0,82.0,33.0,33.0,27.0,162894.0,2705.0,0,2,https://kickbase.b-cdn.net/content/file/9ff6af44ccf14bb3846cafc261f362ad.png,24.0,2,159.0,,"[{""hasPlayed"": true, ""points"": 151}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -11}, {""hasPlayed"": true, ""points"": 27}, {""hasPlayed"": true, ""points"": 34}]",3,Daniel Svensson,-378731.0,-378731.0,-331348.0,-271314.0,-1870607.0,-1562362.0,6.95,2.3519386450788238,1.0,0.3103448275862069,1.0,0.0,0.7413793103448276,12.118567
11099,3,Jobe,Bellingham,18915297.0,68.0,32.0,32.0,20.0,119220.0,2172.0,0,3,https://kickbase.b-cdn.net/content/file/7b67f5aec4444746b2848e6d9a775210.png,7.0,2,114.0,,"[{""hasPlayed"": true, ""points"": 108}, {""hasPlayed"": true, ""points"": 80}, {""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": true, ""points"": 124}, {""hasPlayed"": true, ""points"": 37}]",3,Jobe Bellingham,-366333.0,-366333.0,-264950.0,-64461.0,-402186.0,2065671.0,6.78,2.3519386450788238,1.0,0.6896551724137931,1.0,0.0,0.8836206896551724,14.090343
11100,3,Samuele,Inácio,9677612.0,52.0,7.0,7.0,4.0,25406.0,365.0,0,3,https://kickbase.b-cdn.net/content/file/0e8e34d536e6420cb5d7d96fc909f97d.png,40.0,1,37.0,,"[{""hasPlayed"": true, ""points"": 136}, {""hasPlayed"": true, ""points"": 119}, {""hasPlayed"": true, ""points"": 27}, {""hasPlayed"": true, ""points"": 88}, {""hasPlayed"": true, ""points"": -12}]",4,Samuele Inácio,30446.0,30446.0,52759.0,67872.0,128303.0,-1648589.0,6.86,2.3519386450788238,0.3103448275862069,0.0,1.0,0.0,0.2801724137931034,4.520386
13472,3,Luca,Reggiani,3717555.0,74.0,8.0,8.0,6.0,32656.0,592.0,0,2,https://kickbase.b-cdn.net/content/file/ae27049c76974053b81276c3faa1f639.png,49.0,2,159.0,,"[{""hasPlayed"": true, ""points"": 97}, {""hasPlayed"": true, ""points"": 48}, {""hasPlayed"": true, ""points"": 56}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Luca Reggiani,-109077.0,-109077.0,-112199.0,-108956.0,-721952.0,-3648280.0,7.05,2.3519386450788238,0.0,0.0,0.0,0.0,0.0,0.0
14662,3,Justin,Lerma,5490074.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/febaeb82caf74cb4b0511a58b28d70ac.png,28.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Justin Lerma,-367886.0,-367886.0,-361186.0,-354668.0,-2549744.0,-2274379.0,0.0,2.3519386450788238,0.0,0.0,0.0,0.0,0.0,0.0
14899,3,Kauã,Prates,2811131.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/6ea4006dc79446228b81953749d7948b.png,36.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Kauã Prates,-129324.0,-129324.0,-127865.0,-125832.0,-880764.0,-4727484.0,6.1,2.3519386450788238,0.0,0.0,0.0,0.0,0.0,0.0
