id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,startProbability,name,marketChangeToday,score
4598,40,Josip,Juranović,4563008.0,50.0,11.0,11.0,3.0,23550.0,554.0,0,2,https://kickbase.b-cdn.net/content/file/17ce8593891544bbae052579071e5c45.png,18.0,1,121.0,,"[{""hasPlayed"": true, ""points"": 62}, {""hasPlayed"": true, ""points"": 119}, {""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": true, ""points"": 65}, {""hasPlayed"": false, ""points"": null}]",2,Josip Juranović,138116.0,2000000
6750,40,Ilyas,Ansah,10310426.0,40.0,33.0,33.0,23.0,125016.0,1305.0,0,4,https://kickbase.b-cdn.net/content/file/4e244d293e744fe4a462219508989e68.png,10.0,1,126.0,,"[{""hasPlayed"": true, ""points"": 80}, {""hasPlayed"": true, ""points"": 61}, {""hasPlayed"": true, ""points"": -8}, {""hasPlayed"": true, ""points"": -11}, {""hasPlayed"": true, ""points"": 21}]",1,Ilyas Ansah,-19592.0,12000000
7723,40,Leopold,Querfeld,13830584.0,90.0,31.0,31.0,30.0,181108.0,2789.0,0,2,https://kickbase.b-cdn.net/content/file/b9dfbb26ed9347b9a1585f29718c9d76.png,14.0,1,201.0,,"[{""hasPlayed"": true, ""points"": 53}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": 90}]",3,Leopold Querfeld,152328.0,20000000
8381,40,Livan,Burcu,7493636.0,28.0,18.0,18.0,6.0,45477.0,504.0,0,3,https://kickbase.b-cdn.net/content/file/9ee1048c9191462c82b58e23f1dbf647.png,9.0,1,67.0,,"[{""hasPlayed"": true, ""points"": 139}, {""hasPlayed"": true, ""points"": 35}, {""hasPlayed"": true, ""points"": 109}, {""hasPlayed"": true, ""points"": -6}, {""hasPlayed"": true, ""points"": -11}]",2,Livan Burcu,110160.0,4000000
9221,40,Dmytro,Bogdanov,500000.0,16.0,2.0,2.0,0.0,721.0,32.0,0,4,https://kickbase.b-cdn.net/content/file/f506ca426a5c42ff979ce1664db5fd78.png,30.0,0,64.0,,"[{""hasPlayed"": true, ""points"": 45}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Dmytro Bogdanov,0.0,800000
9683,40,Andrej,Ilic,8034636.0,69.0,32.0,32.0,24.0,151642.0,2204.0,2,4,https://kickbase.b-cdn.net/content/file/1a56a70bd0c1483894bc78d61bf30f46.png,23.0,2,274.0,,"[{""hasPlayed"": true, ""points"": 271}, {""hasPlayed"": true, ""points"": 255}, {""hasPlayed"": true, ""points"": 35}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 115}]",4,Andrej Ilic,-300026.0,9000000
12763,40,Emmanuel,Latte Lath,8419528.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/703dfff3de074113a2edb492e5c585e7.png,29.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Emmanuel Latte Lath,325920.0,10000000
13629,40,Linus,Güther,506500.0,-31.0,1.0,1.0,0.0,849.0,-31.0,0,3,https://kickbase.b-cdn.net/content/file/d92375c9bb9640858ef3fa4deebadf84.png,49.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Linus Güther,6500.0,1000000
14917,40,Zeno,Van den Bosch,12950192.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/f19174a181cb4b18a6fb28116d085029.png,4.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Zeno Van den Bosch,128549.0,6000000
357,4,Jens,Grahl,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/81b6a0fdd62a41c680a68075b371017f.png,33.0,0,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Jens Grahl,0.0,200000
461,4,Timothy,Chandler,500000.0,31.0,1.0,1.0,0.0,932.0,31.0,2,2,https://kickbase.b-cdn.net/content/file/3f7d0bb3af4c44edb1d33b849df45686.png,22.0,0,62.0,,"[{""hasPlayed"": true, ""points"": 31}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Timothy Chandler,0.0,350000
513,4,Mario,Götze,5375327.0,33.0,21.0,21.0,8.0,60719.0,696.0,0,3,https://kickbase.b-cdn.net/content/file/677f22ea04504944be2873ce5f5d179f.png,27.0,1,129.0,,"[{""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": -1}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Mario Götze,223561.0,3000000
1655,4,Michael,Zetterer,5389457.0,94.0,22.0,22.0,21.0,131394.0,2075.0,0,1,https://kickbase.b-cdn.net/content/file/7b95a79040f048299e6825e31771d397.png,23.0,2,385.0,,"[{""hasPlayed"": true, ""points"": 133}, {""hasPlayed"": true, ""points"": 105}, {""hasPlayed"": true, ""points"": 66}, {""hasPlayed"": true, ""points"": 95}, {""hasPlayed"": true, ""points"": 47}]",4,Michael Zetterer,-272335.0,4000000
2144,4,Robin,Koch,23455591.0,107.0,32.0,32.0,32.0,188534.0,3419.0,2,2,https://kickbase.b-cdn.net/content/file/340cf29dd65140208f579773d046dd30.png,4.0,1,145.0,,"[{""hasPlayed"": true, ""points"": 94}, {""hasPlayed"": true, ""points"": 42}, {""hasPlayed"": true, ""points"": 81}, {""hasPlayed"": true, ""points"": 108}, {""hasPlayed"": true, ""points"": 89}]",1,Robin Koch,57022.0,10000000
2190,4,Michy,Batshuayi,3636274.0,17.0,6.0,6.0,1.0,10960.0,104.0,0,4,https://kickbase.b-cdn.net/content/file/3b9e88cc2fb04c4b8f25529205d0e88b.png,30.0,1,28.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Michy Batshuayi,290521.0,0
2255,4,Jonathan,Burkardt,26109785.0,87.0,22.0,22.0,15.0,87110.0,1912.0,0,4,https://kickbase.b-cdn.net/content/file/2eca07d51a734c0582f65922e9bf3a91.png,9.0,1,73.0,,"[{""hasPlayed"": true, ""points"": 227}, {""hasPlayed"": true, ""points"": 95}, {""hasPlayed"": true, ""points"": 63}, {""hasPlayed"": true, ""points"": -14}, {""hasPlayed"": true, ""points"": -6}]",1,Jonathan Burkardt,88121.0,30000000
2718,4,Ellyes,Skhiri,3010859.0,41.0,25.0,25.0,16.0,96669.0,1030.0,0,3,https://kickbase.b-cdn.net/content/file/491757afd9e94da4a8fcbeaa8e23e1f0.png,15.0,2,342.0,,"[{""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": 35}, {""hasPlayed"": true, ""points"": 37}, {""hasPlayed"": true, ""points"": 113}, {""hasPlayed"": true, ""points"": 2}]",5,Ellyes Skhiri,-61897.0,5000000
2863,4,Ansgar,Knauff,4466298.0,46.0,28.0,28.0,12.0,88199.0,1284.0,0,3,https://kickbase.b-cdn.net/content/file/65567e26534544698e6a43b7411db0c5.png,7.0,2,287.0,,"[{""hasPlayed"": true, ""points"": 27}, {""hasPlayed"": true, ""points"": 14}, {""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": true, ""points"": 8}]",3,Ansgar Knauff,-24392.0,15000000
2864,4,Nnamdi,Collins,13775375.0,71.0,23.0,23.0,16.0,101407.0,1622.0,2,2,https://kickbase.b-cdn.net/content/file/2a1e4075871c4c2189ad01a35880199b.png,34.0,1,117.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Nnamdi Collins,116017.0,20000000
2887,4,Ritsu,Dōan,20741886.0,90.0,31.0,31.0,28.0,154093.0,2793.0,0,3,https://kickbase.b-cdn.net/content/file/a635c31b1d4a4468826bb1915a8495c6.png,20.0,1,134.0,,"[{""hasPlayed"": true, ""points"": 89}, {""hasPlayed"": true, ""points"": 18}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 138}, {""hasPlayed"": false, ""points"": null}]",2,Ritsu Dōan,145496.0,17000000
6081,4,Can,Uzun,27536604.0,106.0,21.0,21.0,15.0,76576.0,2232.0,0,3,https://kickbase.b-cdn.net/content/file/57ff676333514f5cbfe8036ee8243473.png,42.0,1,81.0,,"[{""hasPlayed"": true, ""points"": 31}, {""hasPlayed"": true, ""points"": 143}, {""hasPlayed"": true, ""points"": 218}, {""hasPlayed"": true, ""points"": 220}, {""hasPlayed"": true, ""points"": 9}]",2,Can Uzun,99174.0,45000000
6185,4,Hugo,Larsson,9950158.0,71.0,25.0,25.0,21.0,117957.0,1779.0,2,3,https://kickbase.b-cdn.net/content/file/9e79207a19224f719522639de01974d9.png,16.0,2,178.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 60}, {""hasPlayed"": true, ""points"": 166}, {""hasPlayed"": true, ""points"": 115}]",3,Hugo Larsson,-496634.0,28000000
7275,4,Kauã,Santos,10286001.0,65.0,13.0,13.0,13.0,72952.0,849.0,0,1,https://kickbase.b-cdn.net/content/file/e95656af26a24b76bc26de60a6de98ef.png,40.0,1,82.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Kauã Santos,127456.0,7000000
7277,4,Farès,Chaïbi,9924495.0,83.0,28.0,28.0,21.0,118583.0,2334.0,0,3,https://kickbase.b-cdn.net/content/file/3dde5ae84a7548f0927de855bf547940.png,8.0,2,235.0,,"[{""hasPlayed"": true, ""points"": 52}, {""hasPlayed"": true, ""points"": 11}, {""hasPlayed"": true, ""points"": 26}, {""hasPlayed"": true, ""points"": 1}, {""hasPlayed"": true, ""points"": 58}]",4,Farès Chaïbi,-466972.0,15000000
7325,4,Elias,Baum,9757060.0,6.0,5.0,5.0,0.0,6016.0,32.0,0,2,https://kickbase.b-cdn.net/content/file/d902a58e5d944b18a5c4fdc246b131d0.png,2.0,1,3.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -10}]",2,Elias Baum,259996.0,4000000
7417,4,Noël,Aséko,8945898.0,,,,,,,2,3,https://kickbase.b-cdn.net/content/file/7a633dbb4f5746f588f52cd657f1b67f.png,0.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Noël Aséko,-312191.0,12000000
7491,4,Jean-Mattéo,Bahoya,8410738.0,64.0,27.0,27.0,15.0,89358.0,1718.0,0,4,https://kickbase.b-cdn.net/content/file/3408b03eeefc4c9297226cdf3fade4f6.png,19.0,2,204.0,,"[{""hasPlayed"": true, ""points"": 12}, {""hasPlayed"": true, ""points"": 37}, {""hasPlayed"": true, ""points"": 12}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Jean-Mattéo Bahoya,-322037.0,25000000
8057,4,Arthur,Theate,13098237.0,93.0,24.0,24.0,24.0,142350.0,2226.0,0,2,https://kickbase.b-cdn.net/content/file/8dd075b3ad334b36ae27f1910cd562d4.png,3.0,2,169.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 23}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 67}]",3,Arthur Theate,-417371.0,17000000
8351,4,Oscar,Højlund,3512174.0,32.0,24.0,24.0,12.0,72520.0,772.0,0,3,https://kickbase.b-cdn.net/content/file/cb0c9d9d621f48f58bd3237c6264870e.png,6.0,2,219.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -1}, {""hasPlayed"": true, ""points"": 79}, {""hasPlayed"": true, ""points"": 32}]",3,Oscar Højlund,-81351.0,15000000
10004,4,Younes,Ebnoutalib,10236458.0,25.0,5.0,5.0,2.0,10174.0,126.0,0,4,https://kickbase.b-cdn.net/content/file/e071a76ceed648049a6de91138a0d2a9.png,11.0,1,12.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -2}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Younes Ebnoutalib,127855.0,8000000
12284,4,Keita,Kosugi,6723284.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/04b750a692fd4c7cb78d4bce90db9733.png,26.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Keita Kosugi,268009.0,5000000
12285,4,Love,Arrhov,4312502.0,14.0,5.0,5.0,1.0,5265.0,70.0,0,3,https://kickbase.b-cdn.net/content/file/874a8f6a5061492cb5885245ee1697bd.png,31.0,2,16.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 19}, {""hasPlayed"": false, ""points"": null}]",5,Love Arrhov,-151981.0,5000000
12294,4,Ayoube,Amaimouni,4147336.0,40.0,17.0,17.0,6.0,40230.0,679.0,0,3,https://kickbase.b-cdn.net/content/file/79da64806f7d46e2a04e1497b6829add.png,29.0,2,163.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 1}, {""hasPlayed"": true, ""points"": -6}, {""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": true, ""points"": 79}]",4,Ayoube Amaimouni,-102019.0,10000000
14920,4,Malik,Pimpong,4641881.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/bd46302fa69a41ce9f4ddca60f2d5f50.png,35.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Malik Pimpong,-134416.0,0
15589,4,,Otávio,7065743.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/09678a27347041df90d1af976ab13bc4.png,5.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Otávio,294647.0,1500000
16369,4,Raphael,Onyedika,13237242.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/ef0dddf47dd4415d87a89c141f59d513.png,25.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Raphael Onyedika,222574.0,23000000
60,18,Dominik,Kohr,8899738.0,71.0,29.0,29.0,28.0,153973.0,2070.0,0,2,https://kickbase.b-cdn.net/content/file/fc6cb9d67771484baa8cd7547280f6cd.png,31.0,1,232.0,,"[{""hasPlayed"": true, ""points"": 146}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 148}, {""hasPlayed"": true, ""points"": 112}]",3,Dominik Kohr,195097.0,2000000
550,18,Stefan,Bell,2583394.0,73.0,18.0,18.0,13.0,69705.0,1313.0,0,2,https://kickbase.b-cdn.net/content/file/b5f9d86fa6414225acae1ed532dfb2e7.png,16.0,2,508.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Stefan Bell,-124067.0,600000
620,18,Alexander,Schwolow,4688192.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/4cc1d15b731f40d1868ff35958c5f191.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Alexander Schwolow,304494.0,450000
1540,18,Danny,Da Costa,9129645.0,73.0,34.0,34.0,30.0,178678.0,2498.0,0,2,https://kickbase.b-cdn.net/content/file/d7479cd684eb4636932e2e5651e92411.png,21.0,1,273.0,,"[{""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": -4}, {""hasPlayed"": true, ""points"": 91}, {""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": 86}]",3,Danny Da Costa,174381.0,1200000
1590,18,Robin,Zentner,12718902.0,73.0,10.0,10.0,10.0,59055.0,728.0,0,1,https://kickbase.b-cdn.net/content/file/dad81a3053174c60b16a47385173f2d5.png,27.0,1,57.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 96}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Robin Zentner,151717.0,2500000
1639,18,Nadiem,Amiri,32895728.0,134.0,26.0,26.0,24.0,136794.0,3493.0,0,3,https://kickbase.b-cdn.net/content/file/fee710e358914669ab855823274a461e.png,10.0,1,106.0,,"[{""hasPlayed"": true, ""points"": 254}, {""hasPlayed"": true, ""points"": 98}, {""hasPlayed"": true, ""points"": 168}, {""hasPlayed"": true, ""points"": 93}, {""hasPlayed"": true, ""points"": 229}]",1,Nadiem Amiri,113757.0,17000000
2006,18,Stefan,Posch,9188920.0,90.0,16.0,16.0,16.0,93180.0,1446.0,0,2,https://kickbase.b-cdn.net/content/file/61c45113d8144342ae187dd599d3eff5.png,0.0,1,157.0,,"[{""hasPlayed"": true, ""points"": 97}, {""hasPlayed"": true, ""points"": 63}, {""hasPlayed"": true, ""points"": 121}, {""hasPlayed"": true, ""points"": 53}, {""hasPlayed"": true, ""points"": 154}]",2,Stefan Posch,350150.0,6000000
2030,18,Phillip,Tietz,12189044.0,56.0,29.0,29.0,19.0,120672.0,1612.0,0,4,https://kickbase.b-cdn.net/content/file/2acf94096d5443fcb6d70524c93fb74e.png,20.0,1,132.0,,"[{""hasPlayed"": true, ""points"": 240}, {""hasPlayed"": true, ""points"": 30}, {""hasPlayed"": true, ""points"": 198}, {""hasPlayed"": true, ""points"": 35}, {""hasPlayed"": true, ""points"": 49}]",1,Phillip Tietz,183520.0,4000000
2232,18,Philipp,Mwene,7766034.0,49.0,29.0,29.0,24.0,136771.0,1428.0,0,2,https://kickbase.b-cdn.net/content/file/275de3be8348462b85588eaa3c89e4b3.png,2.0,2,183.0,,"[{""hasPlayed"": true, ""points"": 181}, {""hasPlayed"": true, ""points"": 41}, {""hasPlayed"": true, ""points"": 233}, {""hasPlayed"": true, ""points"": 16}, {""hasPlayed"": true, ""points"": 57}]",2,Philipp Mwene,-293966.0,1500000
2399,18,Lennard,Maloney,1944232.0,16.0,21.0,21.0,4.0,36109.0,339.0,0,3,https://kickbase.b-cdn.net/content/file/8ae05919f4ae4c4a8ea0e0fdc6e08e32.png,15.0,2,174.0,,"[{""hasPlayed"": true, ""points"": 23}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 16}, {""hasPlayed"": true, ""points"": 9}, {""hasPlayed"": false, ""points"": null}]",5,Lennard Maloney,-134508.0,2500000
2476,18,Jae-Sung,Lee,9479982.0,65.0,28.0,28.0,26.0,141332.0,1824.0,0,3,https://kickbase.b-cdn.net/content/file/4958ca742c82430a89447e10efb492a9.png,7.0,1,192.0,,"[{""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": true, ""points"": -22}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Jae-Sung Lee,334519.0,2000000
2646,18,Sheraldo,Becker,13314667.0,76.0,14.0,14.0,11.0,61084.0,1065.0,0,4,https://kickbase.b-cdn.net/content/file/e279d94dff1f46ea8a7f16ea6656528c.png,23.0,1,79.0,,"[{""hasPlayed"": true, ""points"": 115}, {""hasPlayed"": true, ""points"": 114}, {""hasPlayed"": true, ""points"": 120}, {""hasPlayed"": true, ""points"": 136}, {""hasPlayed"": true, ""points"": 20}]",2,Sheraldo Becker,177940.0,1500000
2702,18,Eric,Martel,5522633.0,77.0,31.0,31.0,30.0,170710.0,2378.0,1,3,https://kickbase.b-cdn.net/content/file/8744ec1d907e4042b8afa0f7d030628c.png,5.0,2,430.0,,"[{""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 73}, {""hasPlayed"": true, ""points"": 13}, {""hasPlayed"": true, ""points"": 115}]",5,Eric Martel,-346892.0,8000000
2822,18,,Silas,500000.0,30.0,8.0,8.0,4.0,22414.0,241.0,1,4,https://kickbase.b-cdn.net/content/file/c9d8809a21ab421eae753d788da8f8e3.png,26.0,2,482.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Silas,0.0,2000000
2895,18,Paul,Nebel,8083361.0,67.0,30.0,30.0,24.0,136191.0,2011.0,1,3,https://kickbase.b-cdn.net/content/file/03b835615e0c4ae3850ce2970f9cec04.png,8.0,2,248.0,,"[{""hasPlayed"": true, ""points"": 99}, {""hasPlayed"": true, ""points"": 95}, {""hasPlayed"": true, ""points"": 83}, {""hasPlayed"": true, ""points"": 115}, {""hasPlayed"": true, ""points"": 89}]",5,Paul Nebel,-326120.0,18000000
3041,18,Silvan Dominic,Widmer,3084955.0,54.0,27.0,27.0,22.0,117652.0,1463.0,0,2,https://kickbase.b-cdn.net/content/file/f8a4a7b03b4c4326bdc73b1c9e0d6866.png,30.0,2,474.0,,"[{""hasPlayed"": true, ""points"": 84}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 147}, {""hasPlayed"": true, ""points"": 51}, {""hasPlayed"": true, ""points"": 26}]",4,Silvan Dominic Widmer,-68788.0,800000
3318,18,Ransford,Königsdörffer,4909442.0,45.0,33.0,33.0,29.0,149854.0,1498.0,0,4,https://kickbase.b-cdn.net/content/file/4f3abfff728148fda062801c5af46204.png,0.0,2,305.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 61}, {""hasPlayed"": true, ""points"": 53}, {""hasPlayed"": true, ""points"": 63}, {""hasPlayed"": true, ""points"": 0}]",4,Ransford Königsdörffer,-220733.0,5000000
3470,18,Anthony,Caci,8699135.0,54.0,10.0,10.0,6.0,35021.0,535.0,0,2,https://kickbase.b-cdn.net/content/file/5bb349b2622049a7aa73a59edcec1781.png,19.0,1,61.0,,"[{""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": 56}, {""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": true, ""points"": -1}, {""hasPlayed"": true, ""points"": 112}]",2,Anthony Caci,312183.0,7000000
